,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0
13097,pas tout,,8,la,17794.0
13098,plutôt que tout,,8,mi,17797.0
13099,pas tout le monde,,8,sm,17805.0
13100,pas par tout le monde,,8,gd,17806.0
13101,"faire quelque chose ensemble, que ce soit pour voir un festival ou quelque chose du genre",,20,af,17817.0
13102,"faire quelque chose ensemble ou voir, un festival ou autre chose",,20,sq,17818.0
13103,Faire quelque chose ensemble ou voir ou faire un festival ou quelque chose comme ça,,20,am,17819.0
13104,Faisons quelque chose ensemble ou voyons ou un festival ou quelque chose comme ça,,20,ar,17820.0
13105,"faire quelque chose ensemble ou voir, ou un festival ou quelque chose comme ça",,20,hy,17821.0
13106,faire quelque chose ensemble ou un festival ou quelque chose que vous voyez,,20,az,17822.0
13107,faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,eu,17823.0
13108,"faire quelque chose ensemble, ou tu vois, ou un festival, ou quelque chose comme ça",,20,be,17824.0
13109,faisons quelque chose ensemble ou voyons un festival ou quelque chose du genre,,20,bs,17826.0
13110,faire quelque chose ensemble ou des chansons ou un festival ou quelque chose comme ça,,20,ca,17828.0
13111,faire quelque chose ensemble ou voir ou célébrer ou quelque chose comme ça,,20,ny,17830.0
13112,Faites quelque chose ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,zh-cn,17831.0
13113,faire quelque chose ensemble ou ce que vous avez vu ou un festival ou autre,,20,zh-tw,17832.0
13114,faire quelque chose ensemble ou voir un festival ou quelque chose comme ça,,20,cs,17835.0
13115,faire quelque chose ensemble ou tu vois un festival ou quelque chose comme ça,,20,nl,17837.0
13116,quelque chose à faire ou à voir ensemble ou un festival ou quelque chose comme ça,,20,et,17840.0
13117,faire quelque chose ensemble ou vous voyez ou une fête ou quelque chose comme ça,,20,tl,17841.0
13118,faire quelque chose ensemble ou aller voir un festival ou quelque chose comme ça,,20,de,17846.0
13119,Faire quelque chose ensemble ou se voir ou un festival ou quelque chose comme ça,,20,gu,17848.0
13120,"faites quelque chose ensemble, que vous voyiez ou fêtiez ou quelque chose du genre",,20,ha,17850.0
13121,faire quelque chose ensemble et tu sais ou faire la fête ou quelque chose comme ça,,20,haw,17851.0
13122,faire quelque chose ensemble ou vous voir ou un festival ou quelque chose comme ça,,20,hi,17854.0
13123,"faire quelque chose ensemble, organiser un festival ou quelque chose du genre",,20,ja,17862.0
13124,Pour faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,kn,17864.0
13125,faites quelque chose ensemble ou vous voyez un festival ou quelque chose comme ça,,20,kk,17865.0
13126,"Faire quelque chose ensemble, ou voir, ou un festival, ou quelque chose du genre.",,20,km,17866.0
13127,"Faire quelque chose ensemble, voir quelque chose, ou organiser un festival ou quelque chose comme ça.",,20,ko,17867.0
13128,Faites quelque chose ensemble ou vous voyez ou célébrez ou quelque chose comme ça,,20,ky,17869.0
13129,Faites quelque chose ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lo,17870.0
13130,quelque chose à faire ensemble ou à voir ou un festival ou quelque chose comme ça,,20,lt,17873.0
13131,quelque chose à faire ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lb,17874.0
13132,faisons quelque chose ensemble ou regardons un festival ou quelque chose du genre,,20,mk,17875.0
13133,faire des choses ensemble ou se voir ou faire la fête ou autre chose,,20,mg,17876.0
13134,faire quelque chose ensemble ou voir ou faire une fête ou quelque chose comme ça,,20,ms,17877.0
13135,faire quelque chose ensemble ou regarder ou un festival ou quelque chose comme ça,,20,mt,17879.0
13136,"travailler ensemble, ou vous voyez, un festival ou quelque chose comme ça",,20,mi,17880.0
13137,"Faire quelque chose ensemble, ou voir ou aller à un festival ou quelque chose du genre",,20,mn,17882.0
13138,"Faites quelque chose, un festival ou quelque chose ensemble.",,20,my,17883.0
13139,Quelque chose à faire ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,ne,17884.0
13140,Faire quelque chose ensemble ou vous voir ou une fête ou quelque chose comme ça,,20,ps,17887.0
13141,"faire quelque chose ensemble, ou voir un festival, ou quelque chose comme ça",,20,pl,17889.0
13142,faire une activité avec eux ou une fête ou quelque chose du genre,,20,st,17897.0
13143,faire quelque chose ensemble ou ce que vous voyez ou un jeu ou quelque chose comme ça,,20,sn,17898.0
13144,Faire quelque chose ensemble ou vous voyez ou faites une cérémonie ou quelque chose comme ça,,20,si,17900.0
13145,"faire quelque chose ensemble ou voir, un festival ou quelque chose comme ça",,20,sl,17902.0
13146,faire quelque chose ensemble ou voir ou une fête ou quelque chose comme ça,,20,so,17903.0
13147,faire quelque chose ensemble ou aller à un festival ou quelque chose comme ça,,20,es,17904.0
13148,faire quelque chose ensemble ou ce que vous voyez ou un festival ou quelque chose comme ça,,20,su,17905.0
13149,faire quelque chose ensemble ou voir ou un concert ou quelque chose comme ça,,20,sw,17906.0
13150,Faire quelque chose ensemble ou vous le voyez ou un festival ou quelque chose comme ça,,20,te,17910.0
13151,Faites quelque chose ensemble ou assistez à un festival ou quelque chose du genre.,,20,th,17911.0
13152,faire quelque chose ensemble ou voir un festival ou autre chose,,20,tr,17912.0
13153,"faire quelque chose ensemble, ou tu verras, ou un festival, ou quelque chose comme ça",,20,uk,17913.0
13154,"Faire des choses ensemble, regarder ou célébrer ou autre",,20,ug,17915.0
13155,faire ou voir quelque chose ensemble ou un festival ou quelque chose,,20,uz,17916.0
13156,pas par personne,,8,ny,17779.0
13157,pas du tout,,8,tl,17780.0
13158,Pas avec tout le monde,,8,ka,17781.0
13159,pas pour tout le monde,,8,de,17782.0
13160,sans personne d'autre,,8,ha,17784.0
13161,pas avec tout,,8,haw,17785.0
13162,pas avec personne,,8,ig,17788.0
13163,pas à tout le monde,,8,ga,17789.0
13164,Pas avec tout le monde.,,8,km,17791.0
13165,pas tout,,8,la,17794.0
13166,plutôt que tout,,8,mi,17797.0
13167,pas tout le monde,,8,sm,17805.0
13168,pas par tout le monde,,8,gd,17806.0
13169,"faire quelque chose ensemble, que ce soit pour voir un festival ou quelque chose du genre",,20,af,17817.0
13170,"faire quelque chose ensemble ou voir, un festival ou autre chose",,20,sq,17818.0
13171,Faire quelque chose ensemble ou voir ou faire un festival ou quelque chose comme ça,,20,am,17819.0
13172,Faisons quelque chose ensemble ou voyons ou un festival ou quelque chose comme ça,,20,ar,17820.0
13173,"faire quelque chose ensemble ou voir, ou un festival ou quelque chose comme ça",,20,hy,17821.0
13174,faire quelque chose ensemble ou un festival ou quelque chose que vous voyez,,20,az,17822.0
13175,faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,eu,17823.0
13176,"faire quelque chose ensemble, ou tu vois, ou un festival, ou quelque chose comme ça",,20,be,17824.0
13177,faisons quelque chose ensemble ou voyons un festival ou quelque chose du genre,,20,bs,17826.0
13178,faire quelque chose ensemble ou des chansons ou un festival ou quelque chose comme ça,,20,ca,17828.0
13179,faire quelque chose ensemble ou voir ou célébrer ou quelque chose comme ça,,20,ny,17830.0
13180,Faites quelque chose ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,zh-cn,17831.0
13181,faire quelque chose ensemble ou ce que vous avez vu ou un festival ou autre,,20,zh-tw,17832.0
13182,faire quelque chose ensemble ou voir un festival ou quelque chose comme ça,,20,cs,17835.0
13183,faire quelque chose ensemble ou tu vois un festival ou quelque chose comme ça,,20,nl,17837.0
13184,quelque chose à faire ou à voir ensemble ou un festival ou quelque chose comme ça,,20,et,17840.0
13185,faire quelque chose ensemble ou vous voyez ou une fête ou quelque chose comme ça,,20,tl,17841.0
13186,faire quelque chose ensemble ou aller voir un festival ou quelque chose comme ça,,20,de,17846.0
13187,Faire quelque chose ensemble ou se voir ou un festival ou quelque chose comme ça,,20,gu,17848.0
13188,"faites quelque chose ensemble, que vous voyiez ou fêtiez ou quelque chose du genre",,20,ha,17850.0
13189,faire quelque chose ensemble et tu sais ou faire la fête ou quelque chose comme ça,,20,haw,17851.0
13190,faire quelque chose ensemble ou vous voir ou un festival ou quelque chose comme ça,,20,hi,17854.0
13191,"faire quelque chose ensemble, organiser un festival ou quelque chose du genre",,20,ja,17862.0
13192,Pour faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,kn,17864.0
13193,faites quelque chose ensemble ou vous voyez un festival ou quelque chose comme ça,,20,kk,17865.0
13194,"Faire quelque chose ensemble, ou voir, ou un festival, ou quelque chose du genre.",,20,km,17866.0
13195,"Faire quelque chose ensemble, voir quelque chose, ou organiser un festival ou quelque chose comme ça.",,20,ko,17867.0
13196,Faites quelque chose ensemble ou vous voyez ou célébrez ou quelque chose comme ça,,20,ky,17869.0
13197,Faites quelque chose ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lo,17870.0
13198,quelque chose à faire ensemble ou à voir ou un festival ou quelque chose comme ça,,20,lt,17873.0
13199,quelque chose à faire ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lb,17874.0
13200,faisons quelque chose ensemble ou regardons un festival ou quelque chose du genre,,20,mk,17875.0
13201,faire des choses ensemble ou se voir ou faire la fête ou autre chose,,20,mg,17876.0
13202,faire quelque chose ensemble ou voir ou faire une fête ou quelque chose comme ça,,20,ms,17877.0
13203,faire quelque chose ensemble ou regarder ou un festival ou quelque chose comme ça,,20,mt,17879.0
13204,"travailler ensemble, ou vous voyez, un festival ou quelque chose comme ça",,20,mi,17880.0
13205,"Faire quelque chose ensemble, ou voir ou aller à un festival ou quelque chose du genre",,20,mn,17882.0
13206,"Faites quelque chose, un festival ou quelque chose ensemble.",,20,my,17883.0
13207,Quelque chose à faire ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,ne,17884.0
13208,Faire quelque chose ensemble ou vous voir ou une fête ou quelque chose comme ça,,20,ps,17887.0
13209,"faire quelque chose ensemble, ou voir un festival, ou quelque chose comme ça",,20,pl,17889.0
13210,faire une activité avec eux ou une fête ou quelque chose du genre,,20,st,17897.0
13211,faire quelque chose ensemble ou ce que vous voyez ou un jeu ou quelque chose comme ça,,20,sn,17898.0
13212,Faire quelque chose ensemble ou vous voyez ou faites une cérémonie ou quelque chose comme ça,,20,si,17900.0
13213,"faire quelque chose ensemble ou voir, un festival ou quelque chose comme ça",,20,sl,17902.0
13214,faire quelque chose ensemble ou voir ou une fête ou quelque chose comme ça,,20,so,17903.0
13215,faire quelque chose ensemble ou aller à un festival ou quelque chose comme ça,,20,es,17904.0
13216,faire quelque chose ensemble ou ce que vous voyez ou un festival ou quelque chose comme ça,,20,su,17905.0
13217,faire quelque chose ensemble ou voir ou un concert ou quelque chose comme ça,,20,sw,17906.0
13218,Faire quelque chose ensemble ou vous le voyez ou un festival ou quelque chose comme ça,,20,te,17910.0
13219,Faites quelque chose ensemble ou assistez à un festival ou quelque chose du genre.,,20,th,17911.0
13220,faire quelque chose ensemble ou voir un festival ou autre chose,,20,tr,17912.0
13221,"faire quelque chose ensemble, ou tu verras, ou un festival, ou quelque chose comme ça",,20,uk,17913.0
13222,"Faire des choses ensemble, regarder ou célébrer ou autre",,20,ug,17915.0
13223,faire ou voir quelque chose ensemble ou un festival ou quelque chose,,20,uz,17916.0
13224,pas du tout,,8,tl,17780.0
13225,Pas avec tout le monde,,8,ka,17781.0
13226,pas pour tout le monde,,8,de,17782.0
13227,sans personne d'autre,,8,ha,17784.0
13228,pas avec tout,,8,haw,17785.0
13229,pas avec personne,,8,ig,17788.0
13230,pas à tout le monde,,8,ga,17789.0
13231,Pas avec tout le monde.,,8,km,17791.0
13232,pas tout,,8,la,17794.0
13233,plutôt que tout,,8,mi,17797.0
13234,pas tout le monde,,8,sm,17805.0
13235,pas par tout le monde,,8,gd,17806.0
13236,"faire quelque chose ensemble, que ce soit pour voir un festival ou quelque chose du genre",,20,af,17817.0
13237,"faire quelque chose ensemble ou voir, un festival ou autre chose",,20,sq,17818.0
13238,Faire quelque chose ensemble ou voir ou faire un festival ou quelque chose comme ça,,20,am,17819.0
13239,Faisons quelque chose ensemble ou voyons ou un festival ou quelque chose comme ça,,20,ar,17820.0
13240,"faire quelque chose ensemble ou voir, ou un festival ou quelque chose comme ça",,20,hy,17821.0
13241,faire quelque chose ensemble ou un festival ou quelque chose que vous voyez,,20,az,17822.0
13242,faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,eu,17823.0
13243,"faire quelque chose ensemble, ou tu vois, ou un festival, ou quelque chose comme ça",,20,be,17824.0
13244,faisons quelque chose ensemble ou voyons un festival ou quelque chose du genre,,20,bs,17826.0
13245,faire quelque chose ensemble ou des chansons ou un festival ou quelque chose comme ça,,20,ca,17828.0
13246,faire quelque chose ensemble ou voir ou célébrer ou quelque chose comme ça,,20,ny,17830.0
13247,Faites quelque chose ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,zh-cn,17831.0
13248,faire quelque chose ensemble ou ce que vous avez vu ou un festival ou autre,,20,zh-tw,17832.0
13249,faire quelque chose ensemble ou voir un festival ou quelque chose comme ça,,20,cs,17835.0
13250,faire quelque chose ensemble ou tu vois un festival ou quelque chose comme ça,,20,nl,17837.0
13251,quelque chose à faire ou à voir ensemble ou un festival ou quelque chose comme ça,,20,et,17840.0
13252,faire quelque chose ensemble ou vous voyez ou une fête ou quelque chose comme ça,,20,tl,17841.0
13253,faire quelque chose ensemble ou aller voir un festival ou quelque chose comme ça,,20,de,17846.0
13254,Faire quelque chose ensemble ou se voir ou un festival ou quelque chose comme ça,,20,gu,17848.0
13255,"faites quelque chose ensemble, que vous voyiez ou fêtiez ou quelque chose du genre",,20,ha,17850.0
13256,faire quelque chose ensemble et tu sais ou faire la fête ou quelque chose comme ça,,20,haw,17851.0
13257,faire quelque chose ensemble ou vous voir ou un festival ou quelque chose comme ça,,20,hi,17854.0
13258,"faire quelque chose ensemble, organiser un festival ou quelque chose du genre",,20,ja,17862.0
13259,Pour faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,kn,17864.0
13260,faites quelque chose ensemble ou vous voyez un festival ou quelque chose comme ça,,20,kk,17865.0
13261,"Faire quelque chose ensemble, ou voir, ou un festival, ou quelque chose du genre.",,20,km,17866.0
13262,"Faire quelque chose ensemble, voir quelque chose, ou organiser un festival ou quelque chose comme ça.",,20,ko,17867.0
13263,Faites quelque chose ensemble ou vous voyez ou célébrez ou quelque chose comme ça,,20,ky,17869.0
13264,Faites quelque chose ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lo,17870.0
13265,quelque chose à faire ensemble ou à voir ou un festival ou quelque chose comme ça,,20,lt,17873.0
13266,quelque chose à faire ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lb,17874.0
13267,faisons quelque chose ensemble ou regardons un festival ou quelque chose du genre,,20,mk,17875.0
13268,faire des choses ensemble ou se voir ou faire la fête ou autre chose,,20,mg,17876.0
13269,faire quelque chose ensemble ou voir ou faire une fête ou quelque chose comme ça,,20,ms,17877.0
13270,faire quelque chose ensemble ou regarder ou un festival ou quelque chose comme ça,,20,mt,17879.0
13271,"travailler ensemble, ou vous voyez, un festival ou quelque chose comme ça",,20,mi,17880.0
13272,"Faire quelque chose ensemble, ou voir ou aller à un festival ou quelque chose du genre",,20,mn,17882.0
13273,"Faites quelque chose, un festival ou quelque chose ensemble.",,20,my,17883.0
13274,Quelque chose à faire ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,ne,17884.0
13275,Faire quelque chose ensemble ou vous voir ou une fête ou quelque chose comme ça,,20,ps,17887.0
13276,"faire quelque chose ensemble, ou voir un festival, ou quelque chose comme ça",,20,pl,17889.0
13277,faire une activité avec eux ou une fête ou quelque chose du genre,,20,st,17897.0
13278,faire quelque chose ensemble ou ce que vous voyez ou un jeu ou quelque chose comme ça,,20,sn,17898.0
13279,Faire quelque chose ensemble ou vous voyez ou faites une cérémonie ou quelque chose comme ça,,20,si,17900.0
13280,"faire quelque chose ensemble ou voir, un festival ou quelque chose comme ça",,20,sl,17902.0
13281,faire quelque chose ensemble ou voir ou une fête ou quelque chose comme ça,,20,so,17903.0
13282,faire quelque chose ensemble ou aller à un festival ou quelque chose comme ça,,20,es,17904.0
13283,faire quelque chose ensemble ou ce que vous voyez ou un festival ou quelque chose comme ça,,20,su,17905.0
13284,faire quelque chose ensemble ou voir ou un concert ou quelque chose comme ça,,20,sw,17906.0
13285,Faire quelque chose ensemble ou vous le voyez ou un festival ou quelque chose comme ça,,20,te,17910.0
13286,Faites quelque chose ensemble ou assistez à un festival ou quelque chose du genre.,,20,th,17911.0
13287,faire quelque chose ensemble ou voir un festival ou autre chose,,20,tr,17912.0
13288,"faire quelque chose ensemble, ou tu verras, ou un festival, ou quelque chose comme ça",,20,uk,17913.0
13289,"Faire des choses ensemble, regarder ou célébrer ou autre",,20,ug,17915.0
13290,faire ou voir quelque chose ensemble ou un festival ou quelque chose,,20,uz,17916.0
13291,faire quelque chose ensemble ou voir ou un événement ou quelque chose,,20,xh,17919.0
13292,Pas avec tout le monde,,8,ka,17781.0
13293,pas pour tout le monde,,8,de,17782.0
13294,sans personne d'autre,,8,ha,17784.0
13295,pas avec tout,,8,haw,17785.0
13296,pas avec personne,,8,ig,17788.0
13297,pas à tout le monde,,8,ga,17789.0
13298,Pas avec tout le monde.,,8,km,17791.0
13299,pas tout,,8,la,17794.0
13300,plutôt que tout,,8,mi,17797.0
13301,pas tout le monde,,8,sm,17805.0
13302,pas par tout le monde,,8,gd,17806.0
13303,"faire quelque chose ensemble, que ce soit pour voir un festival ou quelque chose du genre",,20,af,17817.0
13304,"faire quelque chose ensemble ou voir, un festival ou autre chose",,20,sq,17818.0
13305,Faire quelque chose ensemble ou voir ou faire un festival ou quelque chose comme ça,,20,am,17819.0
13306,Faisons quelque chose ensemble ou voyons ou un festival ou quelque chose comme ça,,20,ar,17820.0
13307,"faire quelque chose ensemble ou voir, ou un festival ou quelque chose comme ça",,20,hy,17821.0
13308,faire quelque chose ensemble ou un festival ou quelque chose que vous voyez,,20,az,17822.0
13309,faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,eu,17823.0
13310,"faire quelque chose ensemble, ou tu vois, ou un festival, ou quelque chose comme ça",,20,be,17824.0
13311,faisons quelque chose ensemble ou voyons un festival ou quelque chose du genre,,20,bs,17826.0
13312,faire quelque chose ensemble ou des chansons ou un festival ou quelque chose comme ça,,20,ca,17828.0
13313,faire quelque chose ensemble ou voir ou célébrer ou quelque chose comme ça,,20,ny,17830.0
13314,Faites quelque chose ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,zh-cn,17831.0
13315,faire quelque chose ensemble ou ce que vous avez vu ou un festival ou autre,,20,zh-tw,17832.0
13316,faire quelque chose ensemble ou voir un festival ou quelque chose comme ça,,20,cs,17835.0
13317,faire quelque chose ensemble ou tu vois un festival ou quelque chose comme ça,,20,nl,17837.0
13318,quelque chose à faire ou à voir ensemble ou un festival ou quelque chose comme ça,,20,et,17840.0
13319,faire quelque chose ensemble ou vous voyez ou une fête ou quelque chose comme ça,,20,tl,17841.0
13320,faire quelque chose ensemble ou aller voir un festival ou quelque chose comme ça,,20,de,17846.0
13321,Faire quelque chose ensemble ou se voir ou un festival ou quelque chose comme ça,,20,gu,17848.0
13322,"faites quelque chose ensemble, que vous voyiez ou fêtiez ou quelque chose du genre",,20,ha,17850.0
13323,faire quelque chose ensemble et tu sais ou faire la fête ou quelque chose comme ça,,20,haw,17851.0
13324,faire quelque chose ensemble ou vous voir ou un festival ou quelque chose comme ça,,20,hi,17854.0
13325,"faire quelque chose ensemble, organiser un festival ou quelque chose du genre",,20,ja,17862.0
13326,Pour faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,kn,17864.0
13327,faites quelque chose ensemble ou vous voyez un festival ou quelque chose comme ça,,20,kk,17865.0
13328,"Faire quelque chose ensemble, ou voir, ou un festival, ou quelque chose du genre.",,20,km,17866.0
13329,"Faire quelque chose ensemble, voir quelque chose, ou organiser un festival ou quelque chose comme ça.",,20,ko,17867.0
13330,Faites quelque chose ensemble ou vous voyez ou célébrez ou quelque chose comme ça,,20,ky,17869.0
13331,Faites quelque chose ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lo,17870.0
13332,quelque chose à faire ensemble ou à voir ou un festival ou quelque chose comme ça,,20,lt,17873.0
13333,quelque chose à faire ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lb,17874.0
13334,faisons quelque chose ensemble ou regardons un festival ou quelque chose du genre,,20,mk,17875.0
13335,faire des choses ensemble ou se voir ou faire la fête ou autre chose,,20,mg,17876.0
13336,faire quelque chose ensemble ou voir ou faire une fête ou quelque chose comme ça,,20,ms,17877.0
13337,faire quelque chose ensemble ou regarder ou un festival ou quelque chose comme ça,,20,mt,17879.0
13338,"travailler ensemble, ou vous voyez, un festival ou quelque chose comme ça",,20,mi,17880.0
13339,"Faire quelque chose ensemble, ou voir ou aller à un festival ou quelque chose du genre",,20,mn,17882.0
13340,"Faites quelque chose, un festival ou quelque chose ensemble.",,20,my,17883.0
13341,Quelque chose à faire ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,ne,17884.0
13342,Faire quelque chose ensemble ou vous voir ou une fête ou quelque chose comme ça,,20,ps,17887.0
13343,"faire quelque chose ensemble, ou voir un festival, ou quelque chose comme ça",,20,pl,17889.0
13344,faire une activité avec eux ou une fête ou quelque chose du genre,,20,st,17897.0
13345,faire quelque chose ensemble ou ce que vous voyez ou un jeu ou quelque chose comme ça,,20,sn,17898.0
13346,Faire quelque chose ensemble ou vous voyez ou faites une cérémonie ou quelque chose comme ça,,20,si,17900.0
13347,"faire quelque chose ensemble ou voir, un festival ou quelque chose comme ça",,20,sl,17902.0
13348,faire quelque chose ensemble ou voir ou une fête ou quelque chose comme ça,,20,so,17903.0
13349,faire quelque chose ensemble ou aller à un festival ou quelque chose comme ça,,20,es,17904.0
13350,faire quelque chose ensemble ou ce que vous voyez ou un festival ou quelque chose comme ça,,20,su,17905.0
13351,faire quelque chose ensemble ou voir ou un concert ou quelque chose comme ça,,20,sw,17906.0
13352,Faire quelque chose ensemble ou vous le voyez ou un festival ou quelque chose comme ça,,20,te,17910.0
13353,Faites quelque chose ensemble ou assistez à un festival ou quelque chose du genre.,,20,th,17911.0
13354,faire quelque chose ensemble ou voir un festival ou autre chose,,20,tr,17912.0
13355,"faire quelque chose ensemble, ou tu verras, ou un festival, ou quelque chose comme ça",,20,uk,17913.0
13356,"Faire des choses ensemble, regarder ou célébrer ou autre",,20,ug,17915.0
13357,faire ou voir quelque chose ensemble ou un festival ou quelque chose,,20,uz,17916.0
13358,faire quelque chose ensemble ou voir ou un événement ou quelque chose,,20,xh,17919.0
13359,pas pour tout le monde,,8,de,17782.0
13360,Pas avec tout le monde,,8,gu,17783.0
13361,sans personne d'autre,,8,ha,17784.0
13362,pas avec tout,,8,haw,17785.0
13363,pas avec personne,,8,ig,17788.0
13364,pas à tout le monde,,8,ga,17789.0
13365,Pas avec tout le monde.,,8,km,17791.0
13366,pas tout,,8,la,17794.0
13367,plutôt que tout,,8,mi,17797.0
13368,pas tout le monde,,8,sm,17805.0
13369,pas par tout le monde,,8,gd,17806.0
13370,"faire quelque chose ensemble, que ce soit pour voir un festival ou quelque chose du genre",,20,af,17817.0
13371,"faire quelque chose ensemble ou voir, un festival ou autre chose",,20,sq,17818.0
13372,Faire quelque chose ensemble ou voir ou faire un festival ou quelque chose comme ça,,20,am,17819.0
13373,Faisons quelque chose ensemble ou voyons ou un festival ou quelque chose comme ça,,20,ar,17820.0
13374,"faire quelque chose ensemble ou voir, ou un festival ou quelque chose comme ça",,20,hy,17821.0
13375,faire quelque chose ensemble ou un festival ou quelque chose que vous voyez,,20,az,17822.0
13376,faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,eu,17823.0
13377,"faire quelque chose ensemble, ou tu vois, ou un festival, ou quelque chose comme ça",,20,be,17824.0
13378,faisons quelque chose ensemble ou voyons un festival ou quelque chose du genre,,20,bs,17826.0
13379,faire quelque chose ensemble ou des chansons ou un festival ou quelque chose comme ça,,20,ca,17828.0
13380,faire quelque chose ensemble ou voir ou célébrer ou quelque chose comme ça,,20,ny,17830.0
13381,Faites quelque chose ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,zh-cn,17831.0
13382,faire quelque chose ensemble ou ce que vous avez vu ou un festival ou autre,,20,zh-tw,17832.0
13383,faire quelque chose ensemble ou voir un festival ou quelque chose comme ça,,20,cs,17835.0
13384,faire quelque chose ensemble ou tu vois un festival ou quelque chose comme ça,,20,nl,17837.0
13385,quelque chose à faire ou à voir ensemble ou un festival ou quelque chose comme ça,,20,et,17840.0
13386,faire quelque chose ensemble ou vous voyez ou une fête ou quelque chose comme ça,,20,tl,17841.0
13387,faire quelque chose ensemble ou aller voir un festival ou quelque chose comme ça,,20,de,17846.0
13388,Faire quelque chose ensemble ou se voir ou un festival ou quelque chose comme ça,,20,gu,17848.0
13389,"faites quelque chose ensemble, que vous voyiez ou fêtiez ou quelque chose du genre",,20,ha,17850.0
13390,faire quelque chose ensemble et tu sais ou faire la fête ou quelque chose comme ça,,20,haw,17851.0
13391,faire quelque chose ensemble ou vous voir ou un festival ou quelque chose comme ça,,20,hi,17854.0
13392,"faire quelque chose ensemble, organiser un festival ou quelque chose du genre",,20,ja,17862.0
13393,Pour faire quelque chose ensemble ou voir ou un festival ou quelque chose comme ça,,20,kn,17864.0
13394,faites quelque chose ensemble ou vous voyez un festival ou quelque chose comme ça,,20,kk,17865.0
13395,"Faire quelque chose ensemble, ou voir, ou un festival, ou quelque chose du genre.",,20,km,17866.0
13396,"Faire quelque chose ensemble, voir quelque chose, ou organiser un festival ou quelque chose comme ça.",,20,ko,17867.0
13397,Faites quelque chose ensemble ou vous voyez ou célébrez ou quelque chose comme ça,,20,ky,17869.0
13398,Faites quelque chose ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lo,17870.0
13399,quelque chose à faire ensemble ou à voir ou un festival ou quelque chose comme ça,,20,lt,17873.0
13400,quelque chose à faire ensemble ou vous voyez ou un festival ou quelque chose comme ça,,20,lb,17874.0
13401,faisons quelque chose ensemble ou regardons un festival ou quelque chose du genre,,20,mk,17875.0
13402,faire des choses ensemble ou se voir ou faire la fête ou autre chose,,20,mg,17876.0
13403,faire quelque chose ensemble ou voir ou faire une fête ou quelque chose comme ça,,20,ms,17877.0
13404,faire quelque chose ensemble ou regarder ou un festival ou quelque chose comme ça,,20,mt,17879.0
13405,"travailler ensemble, ou vous voyez, un festival ou quelque chose comme ça",,20,mi,17880.0
13406,"Faire quelque chose ensemble, ou voir ou aller à un festival ou quelque chose du genre",,20,mn,17882.0
13407,"Faites quelque chose, un festival ou quelque chose ensemble.",,20,my,17883.0
13408,Quelque chose à faire ensemble ou quelque chose que vous avez vu ou un festival ou quelque chose comme ça,,20,ne,17884.0
13409,Faire quelque chose ensemble ou vous voir ou une fête ou quelque chose comme ça,,20,ps,17887.0
13410,"faire quelque chose ensemble, ou voir un festival, ou quelque chose comme ça",,20,pl,17889.0
13411,faire une activité avec eux ou une fête ou quelque chose du genre,,20,st,17897.0
13412,faire quelque chose ensemble ou ce que vous voyez ou un jeu ou quelque chose comme ça,,20,sn,17898.0
13413,Faire quelque chose ensemble ou vous voyez ou faites une cérémonie ou quelque chose comme ça,,20,si,17900.0
13414,"faire quelque chose ensemble ou voir, un festival ou quelque chose comme ça",,20,sl,17902.0
13415,faire quelque chose ensemble ou voir ou une fête ou quelque chose comme ça,,20,so,17903.0
13416,faire quelque chose ensemble ou aller à un festival ou quelque chose comme ça,,20,es,17904.0
