,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
1156,"oui non, mais ce que je veux dire c'est qu'on sous-entend que, si on propose, cela implique que c'est avantageux de ce point de vue",,1,co,10212.0,14081.0
1157,aussi bien le jour où c'est pas quand c'est quand c'est je dis une connerie 3000 avions qui passent par jour c'est un gros bruit terrible et si c'est pas les avions tu as les éoliennes qui font aussi du bruit donc les deux partenaires ont une telle tête,,13,af,10290.0,14171.0
1158,"comme le jour où c'est pas quand c'est quand je dis une bêtise, 3000 avions qui passent par jour c'est un gros bruit terrible et quand il n'y a pas d'avions il y a aussi des éoliennes qui font du bruit donc les deux partenaires ont une telle tête.",,13,sq,10291.0,14172.0
1159,"Un non-jour, je dis une bêtise, quand 3000 avions passent par jour, c'est un bruit épouvantable, et si les avions ne le sont pas, les éoliennes font aussi du bruit, donc les deux partenaires ont la tête.",,13,am,10292.0,14173.0
1160,"Les deux jours où ce n'est pas comme ça, quand je dis une connerie, 3 000 avions passent par jour, c'est un bruit terrible, terrible, et quand ce n'est pas le cas, tu as des éoliennes qui font du bruit aussi, donc les deux partenaires ont une tête comme ça",,13,ar,10293.0,14174.0
1161,à la fois le jour où pas le jour où je dis de la merde 3000 avions par jour c'est un énorme bruit horrible et quand les avions ne le sont pas tu as aussi des éoliennes qui font du bruit aussi donc les deux partenaires aiment avoir la tête,,13,hy,10294.0,14175.0
1162,"aussi les jours de repos, je dis une connerie, 3000 avions passent par jour, c'est un gros bruit épouvantable, et quand les avions ne sont pas là, il y a les éoliennes qui font du bruit, donc les deux partenaires ont tellement devant.",,13,az,10295.0,14176.0
1163,comme une journée si ce n'est pas si c'est si c'est moi qui dis une bêtise 3000 avions qui survolent par jour c'est un énorme bruit horrible et si ce n'est pas des avions t'as des éoliennes qui font du bruit aussi donc deux partenaires une telle tête,,13,be,10297.0,14178.0
1164,le même jour non quand je dis une bêtise 3000 avions passent tous les jours c'est un gros bruit horrible et si ce n'est pas les avions il y a les éoliennes qui font du bruit aussi donc les deux partenaires ont une tête comme ça.,,13,ceb,10302.0,14183.0
1165,le jour n'est pas le moment où je dis des bêtises 3000 avions passent par jour avec beaucoup de bruit effrayant et si ce n'est pas un avion tu as des éoliennes qui font aussi du bruit donc ces deux-là ont une telle tête.,,13,ny,10303.0,14184.0
1166,à la fois le jour c'est pas quand c'est quand je dis une bêtise 3000 avions qui passent par jour c'est un bruit tellement horrible et quand c'est pas les avions tu as les éoliennes qui font du bruit même si les deux partenaires ont la tête donc ça.,,13,co,10305.0,14187.0
1167,non mais en fait ça dépend non non mais ça dépend ça peut aussi être individuel et collectif,,7,af,10393.0,14277.0
1168,non mais en fait ça dépend non non mais ça dépend ça peut être à la fois individuel et collectif,,7,sq,10394.0,14278.0
1169,"Non mais pas vraiment, non, ça dépend, mais ça dépend de l'individu et du collectif",,7,am,10395.0,14279.0
1170,"Non, en fait, cela dépend. Non, cela peut être individuel et collectif aussi.",,7,ar,10396.0,14280.0
1171,"non mais en fait ça dépend, non mais ça dépend, ça peut aussi être individuel et collectif",,7,hy,10397.0,14281.0
1172,non mais en fait ça dépend non non mais ça dépend ça peut être individuel et collectif,,7,az,10398.0,14282.0
1173,non mais en fait ça dépend non mais ça dépend ça peut aussi être individuel et collectif,,7,be,10400.0,14284.0
1174,"non mais ça dépend vraiment, non mais ça dépend, ça peut être individuel ou collectif",,7,ceb,10403.0,14289.0
1175,non mais ça dépend non non mais ça dépend ça peut être individuel et collectif,,7,ny,10404.0,14290.0
1176,non mais ça dépend en fait non non mais ça dépend ça peut aussi être individuel et collectif,,7,co,10406.0,14293.0
1177,l'école peut se plaindre à cause du bruit,,13,af,10466.0,14383.0
1178,les écoles peuvent se plaindre du bruit,,13,sq,10467.0,14384.0
1179,Une école peut déposer une plainte pour bruit.,,13,am,10468.0,14385.0
1180,"à l'école, ils peuvent se plaindre du bruit",,13,hy,10469.0,14387.0
1181,ils peuvent se plaindre à l'école à cause du bruit,,13,az,10470.0,14388.0
1182,l'école peut se plaindre du bruit,,13,be,10472.0,14390.0
1183,"à l'école, ils pourraient se plaindre à cause du bruit",,13,ceb,10474.0,14395.0
1184,"à l'école, il peut se plaindre du bruit",,13,ny,10475.0,14396.0
1185,l'école pourrait se plaindre du bruit,,13,co,10477.0,14399.0
1186,oui mais normalement c'est censé s'équilibrer,,17,af,10501.0,14489.0
1187,"oui, mais normalement c'est censé s'équilibrer",,17,sq,10502.0,14490.0
1188,"Oui, mais il faut l'équilibrer régulièrement",,17,am,10503.0,14491.0
1189,Oui mais généralement c'est censé s'équilibrer,,17,ar,10504.0,14492.0
1190,"oui, mais en général, il faut que ce soit équilibré",,17,hy,10505.0,14493.0
1191,"oui, mais normalement il devrait y avoir un équilibre",,17,az,10506.0,14494.0
1192,"oui, mais en général, ça devrait être équilibré",,17,be,10508.0,14496.0
1193,oui mais surtout c'est censé être équilibré,,17,ceb,10511.0,14501.0
1194,"oui, mais généralement il faut équilibrer",,17,co,10513.0,14505.0
1195,mais ensuite elle proposera autre chose qui ne conviendra pas aux autres,,1,af,10556.0,14595.0
1196,Mais ensuite elle suggère autre chose qui n’est pas d’accord avec les autres.,,1,am,10557.0,14597.0
1197,Mais ensuite elle proposera autre chose qui ne convient pas aux autres,,1,ar,10558.0,14598.0
1198,mais ensuite il proposera autre chose qui ne convient pas aux autres,,1,hy,10559.0,14599.0
1199,mais ensuite elle suggérera autre chose qui ne fonctionnera pas pour les autres,,1,be,10561.0,14602.0
1200,mais ensuite il suggérera autre chose que les autres n'aiment pas,,1,ceb,10562.0,14607.0
1201,mais ensuite il donnera une autre opinion qui ne sera pas d'accord avec les autres,,1,ny,10563.0,14608.0
1202,ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout chez lui paiera un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est comme le grand nombre tant de gens qui te paient 10 euros acheter quatre perceuses qui suffisent pour la ville,,10,af,10609.0,14701.0
1203,"ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui calcule dans le quartier paiera dix euros sachant que c'est comme le grand chiffre, tant de gens qui te paient 10 euros. acheter quatre perceuses qui suffisent pour la ville",,10,sq,10610.0,14702.0
1204,"Cela signifie que celui qui ne veut rien utiliser et qui a tout chez lui paie un euro, et celui qui compte dans le quartier paie dix euros, sachant qu'il vous paiera 10 euros au pluriel. Achetez quatre exercices suffisants pour la ville",,10,am,10611.0,14703.0
1205,Ce qui veut dire que l'homme qui ne veut rien utiliser et qui a tout à la maison paie un euro et celui qui dépend du quartier paiera dix euros sachant que c'est un si grand nombre tant de gens qui paient 10 euros pour toi acheter quatre perceuses qui suffisent pour la ville,,10,ar,10612.0,14704.0
1206,"ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout chez lui paie un euro et celui qui dépend du quartier paiera dix euros sachant que c'est comme un grand nombre tant de gens qui te paient 10 euros. achète quatre perceuses, assez pour la ville",,10,hy,10613.0,14705.0
1207,"cela veut dire que celui qui ne veut rien utiliser et qui a tout chez lui paie un euro, et celui qui fait confiance au quartier paiera dix euros, sachant qu'il y en a beaucoup. acheter suffisamment de quatre séances d'entraînement pour la ville",,10,az,10614.0,14706.0
1208,"ça veut dire que celui qui ne veut rien utiliser et qui a tout à la maison paie un euro, et celui qui dépend du quartier paiera dix euros, sachant que c'est comme une grosse somme, donc il y a beaucoup de gens qui paient 10 euros, tu achèteras quatre perceuses, de quoi faire la ville",,10,be,10616.0,14708.0
1209,ce qui veut dire que l'homme qui ne veut rien utiliser et qui a tout à la maison paiera un euro et celui qui compte le quartier paiera dix euros sachant que c'est comme un grand nombre tant de gens qui vous payent 10 euros pour acheter quatre perceuses qui suffisent pour la ville,,10,ceb,10621.0,14713.0
1210,c'est-à-dire que celui qui ne veut rien utiliser et qui a tout chez lui paie un euro et ceux qui comptent dans le quartier paient dix euros sachant que c'est comme le nombre de personnes qui vous paient 10 euros pour acheter quatre perceuses. assez pour la ville,,10,ny,10622.0,14714.0
1211,"ce qui veut dire que le gars qui ne veut rien utiliser et qui a tout chez lui paie un euro et celui qui compte sur le quartier paiera dix euros sachant que c'est comme le grand nombre tant de gens qui te paient 10 euros. acheter quatre perceuses, ce qui est suffisant pour la ville",,10,co,10624.0,14717.0
1212,ce sont des choses que vous pouvez capturer aujourd'hui avec les capteurs vous pouvez savoir combien de fois vous utilisez le linge par an et donc vous ajustez la contribution en fonction du matériel que vous utilisez,,4,af,10712.0,14807.0
1213,ce sont des choses que vous pouvez détecter aujourd'hui avec des capteurs qui savent combien de fois vous utilisez le linge par an et donc vous ajustez la contribution en fonction de l'équipement que vous utilisez,,4,sq,10713.0,14808.0
1214,"Ce sont des choses qui peuvent aujourd'hui être captées par des capteurs, et ils peuvent savoir combien de fois par an vous utilisez la buanderie et donc ajuster la contribution en fonction de l'équipement que vous utilisez.",,4,am,10714.0,14809.0
1215,Ce sont ces choses que vous pouvez capturer aujourd'hui avec des capteurs qui vous permettent de voir combien de fois vous utilisez votre évier par an et ainsi d'ajuster la contribution en fonction de l'équipement que vous utilisez.,,4,ar,10715.0,14810.0
1216,ce sont des choses que vous pouvez capturer aujourd'hui avec des capteurs qui peuvent vous indiquer combien de fois par an vous utilisez la lessive et donc vous ajustez l'investissement en fonction de l'équipement que vous utilisez.,,4,hy,10716.0,14811.0
1217,"ce sont ces choses que vous pouvez mesurer aujourd'hui avec des capteurs, vous pouvez savoir combien de fois par an vous utilisez le linge et donc ajuster la contribution en fonction du matériel que vous utilisez.",,4,az,10717.0,14812.0
1218,"ce sont des choses que vous pouvez capturer aujourd'hui avec des capteurs, vous pouvez savoir combien de fois vous utilisez le linge par an, et donc vous ajustez la contribution en fonction du matériel que vous utilisez",,4,be,10719.0,14814.0
1219,ce sont ces choses que vous pouvez obtenir maintenant avec des capteurs qui vous permettent de savoir combien de fois vous utilisez la laverie automatique chaque année et donc d'ajuster la contribution en fonction de l'équipement que vous utilisez.,,4,ceb,10724.0,14819.0
1220,ce sont des choses que vous pouvez capter aujourd'hui grâce à des capteurs qui peuvent vous indiquer combien de fois par an vous utilisez la machine à laver et donc ajuster l'offre en fonction du matériel que vous utilisez.,,4,ny,10725.0,14820.0
1221,Ce sont des choses que vous pouvez capturer aujourd'hui avec des capteurs qui peuvent vous indiquer combien de fois vous utilisez le linge par an et donc ajuster la contribution en fonction du matériel que vous utilisez.,,4,co,10727.0,14823.0
1222,oui je crois avoir vu des petites machines fabriquées pour une famille de 5 personnes,,1,af,10813.0,14913.0
1223,"oui, je crois avoir déjà vu des petites voitures faites pour une famille de 5 personnes",,1,sq,10814.0,14914.0
1224,"Oui, je crois avoir déjà vu des petites machines qui produisent pour une famille de 5 personnes",,1,am,10815.0,14915.0
1225,"Oui, je crois avoir déjà vu des petites machines réalisées pour une famille de 5 personnes",,1,ar,10816.0,14916.0
1226,"oui, je pense avoir déjà vu des petites voitures faites pour une famille de 5 personnes",,1,hy,10817.0,14917.0
1227,"oui, j'ai déjà vu des petites voitures faites pour une famille de 5 personnes",,1,az,10818.0,14918.0
1228,oui je pense avoir vu des petites machines qui conviennent à une famille de 5 personnes,,1,ceb,10824.0,14925.0
1229,"oui, je pense avoir vu une petite machine pouvant gérer une famille de cinq personnes",,1,ny,10825.0,14926.0
1230,"eh bien, ce sont des sources d'énergie non nucléaires oui ou des choses comme ça",,15,af,10877.0,15019.0
1231,"eh bien, ce sont des sources d'énergie non nucléaires, ouais, ou des trucs comme ça",,15,sq,10878.0,15020.0
1232,"Eh bien, les sources d'énergie non nucléaires sont oui ou quelque chose comme ça.",,15,am,10879.0,15021.0
1233,"Eh bien, ce sont des sources d'énergie non nucléaires, ouais, ou des choses comme ça",,15,ar,10880.0,15022.0
1234,"eh bien, ce sont des sources d'énergie non nucléaires ouais ou quelque chose comme ça",,15,hy,10881.0,15023.0
1235,"eh bien, les sources d'énergie non nucléaires oui ou quelque chose comme ça",,15,az,10882.0,15024.0
1236,"eh bien, ce n'est pas une source d'énergie nucléaire oui ou des choses comme ça",,15,ceb,10887.0,15031.0
1237,"eh bien, c'est une source non nucléaire ouais ou quelque chose comme ça",,15,ny,10888.0,15032.0
1238,"eh bien, ce sont des sources d'énergie non nucléaires ou quelque chose comme ça",,15,co,10890.0,15035.0
1239,on va l'utiliser c'est un peu le même principe que les éoliennes les vis elles seront dans l'eau,,11,af,10941.0,15125.0
1240,"on va utiliser c'est à peu près le même principe que les éoliennes, les hélices seront dans l'eau",,11,sq,10942.0,15126.0
1241,Nous utilisons le même principe que les éoliennes qui entraînent les hélices dans l'eau,,11,am,10943.0,15127.0
1242,Nous l'utiliserons et c'est le même principe que celui utilisé par les éoliennes et les hélices qui seront dans l'eau,,11,ar,10944.0,15128.0
1243,"on va l'utiliser un peu comme les éoliennes, les hélices elles vont être dans l'eau",,11,hy,10945.0,15129.0
1244,"on va reprendre un peu le même principe que les éoliennes, les hélices seront dans l'eau",,11,az,10946.0,15130.0
1245,"on va l'utiliser un peu le même principe que les éoliennes, les hélices elles seront dans l'eau",,11,be,10948.0,15132.0
1246,on va l'utiliser un peu le même principe que l'éolienne les hélices elles sont dans l'eau,,11,ceb,10953.0,15137.0
1247,nous utiliserons le même principe que les éoliennes qui seront dans l'eau.,,11,ny,10954.0,15138.0
1248,on va utiliser c'est un peu le même principe que les éoliennes l'hélice sera dans l'eau,,11,co,10956.0,15141.0
1249,et par conséquent ça permet au pro- bien celui qui fournit l'eau d'entretenir les réseaux car sinon il s'en fiche il n'entretient pas les réseaux en cas de fuite etc mais bon ça dépend pas trop du quartier mais ça est important,,9,af,11036.0,15231.0
1250,"et du coup ça permet au pro-puits qui fournit l'eau d'entretenir les réseaux parce que sinon il s'en fiche il n'entretient pas les réseaux en cas de fuite etc, mais bon ça dépend pas trop du quartier. mais c'est important",,9,sq,11037.0,15232.0
1251,"Et du coup, le supporter permet à celui qui fournit l'eau d'entretenir le réseau parce que sinon il s'en fiche, il ne s'occupe pas du réseau, etc., mais cela ne dépend pas vraiment du territoire. Mais c'est important",,9,am,11038.0,15233.0
1252,"Et ce coup permet également à la cellule pro-enfin d'utiliser l'eau de la bouche pour entrer dans l'eau après son entrée dans la bouche, etc., mais cela dépend aussi de la façon dont le quartier est fermé.",,9,ar,11039.0,15234.0
1253,"et du coup ça permet au puits d'eau d'entretenir les réseaux car sinon ça lui est égal de ne pas entretenir les réseaux en cas de fuite et ainsi de suite, mais ça ne dépend pas vraiment de l'environnement. mais c'est important",,9,hy,11040.0,15235.0
1254,"et par conséquent cela permet à l'arroseur de s'occuper du réseau, car sinon il ne s'en soucierait pas s'il y avait des fuites, etc. au cas où ça n'économiserait pas les réseaux, mais bon ça ne dépend pas vraiment du quartier. mais c'est important",,9,az,11041.0,15236.0
1255,"et du coup ça permet au fournisseur d'eau de desservir le réseau car sinon il s'en fout, il ne fait pas le service du réseau en cas de fuite etc mais bon ça dépend pas trop du quartier. mais c'est important",,9,be,11043.0,15238.0
1256,et de ce fait ça permet que le pro-puits qui fournit l'eau entretienne les réseaux car sinon il s'en fiche il ne peut pas entretenir les réseaux s'il y a des fuites etc mais bon ça dépend pas trop du voisin. mais c'est important,,9,ceb,11048.0,15243.0
1257,"et le résultat permet que le puits pro qui fournit de l'eau entretienne le réseau parce que peut-être qu'ils s'en moquent, ils n'entretiennent pas le réseau s'ils s'épuisent et d'autres choses mais cela n'est pas vraiment dépendant mais c'est important",,9,ny,11049.0,15244.0
1258,et du coup ça permet au pro- bien celui qui fournit l'eau entretient les réseaux parce que sinon ils s'en foutent ils n'entretiennent pas les réseaux en cas de fuite etc. mais bon ça dépend pas trop du quartier. mais c'est important,,9,co,11051.0,15247.0
1259,ce n'est pas réalisable,,4,af,11139.0,15337.0
1260,Ce n'est pas possible,,4,am,11140.0,15339.0
1261,Ceci est impossible,,4,ar,11141.0,15340.0
1262,c'est impossible,,4,be,11142.0,15344.0
1263,ça ne peut pas être fait,,4,ceb,11144.0,15349.0
1264,Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu c'est que vous avez effectivement consommé des minéraux très rares pour le fabriquer et pourtant c'est tellement bon,,15,af,11160.0,15443.0
1265,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous avez consommé beaucoup de minéraux rares pour les fabriquer et c'est plutôt bien après tout",,15,sq,11161.0,15444.0
1266,"Pensez-vous que les panneaux solaires sont cool ? Parce que ce que j’ai entendu, c’est qu’ils utilisent beaucoup de minéraux rares pour les fabriquer et c’est plutôt cool.",,15,am,11162.0,15445.0
1267,"Pensez-vous que les panneaux solaires sont bons ? Parce que d'après ce que j'ai entendu, vous avez en fait utilisé beaucoup de métaux rares pour les fabriquer, ce qui est une très bonne chose après tout.",,15,ar,11163.0,15446.0
1268,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est que vous avez utilisé des minéraux très rares pour les fabriquer et c'est plutôt cool après tout",,15,hy,11164.0,15447.0
1269,"Pensez-vous que les panneaux solaires sont bons ? car ce que j'ai entendu, c'est que vous avez consommé de nombreux minéraux rares pour les fabriquer, et c'est très bien.",,15,az,11165.0,15448.0
1270,Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu c'est qu'en fait tu as consommé beaucoup de minéraux rares pour les fabriquer et c'est tellement bon au final,,15,be,11167.0,15450.0
1271,"Pensez-vous que les panneaux solaires sont bons ? parce que ce que j'ai entendu, c'est qu'en fait, vous consommez beaucoup de minéraux rares pour ce faire et c'est plutôt bien après tout.",,15,ceb,11171.0,15455.0
1272,"Les panneaux solaires sont-ils bons ? parce que ce que j'ai entendu, c'est qu'on mange beaucoup de minéraux rares pour le préparer et que c'est vraiment bon.",,15,ny,11172.0,15456.0
1273,Pensez-vous que les panneaux solaires sont bon marché ? parce que ce que j'ai entendu c'est qu'en fait tu consommais beaucoup de minéraux rares pour les fabriquer et c'est tellement bon après tout,,15,co,11174.0,15459.0
1274,"ok, mais si vous avez des réservations, il n'y a pas de problèmes",,6,af,11255.0,15549.0
1275,"ok, mais si vous avez des réservations, pas de problème",,6,sq,11256.0,15550.0
1276,"OK, mais s'il y a des réservations, il n'y a pas de problèmes",,6,am,11257.0,15551.0
1277,"Ok mais si vous avez des réservations, pas de problème",,6,ar,11258.0,15552.0
1278,ok mais pas de problème si vous avez des réservations,,6,az,11259.0,15554.0
1279,ok mais si tu as une réservation pas de problème,,6,ceb,11262.0,15561.0
1280,"ok, mais si tu as de la place, pas de problème",,6,ny,11263.0,15562.0
1281,"ok mais si vous avez des réservations, il n'y a pas de problèmes",,6,co,11265.0,15565.0
1282,tout le monde est au même niveau,,10,af,11294.0,15655.0
1283,Tout le monde est égal,,10,ar,11295.0,15658.0
1284,tout le monde est sur un pied d'égalité,,10,hy,11296.0,15659.0
1285,tout est au même niveau,,10,ceb,11298.0,15667.0
1286,"oui, mais je suis tout à fait d'accord, mais ce que je veux dire, c'est que dans un système coopératif un peu fantaisiste, l'argent finit si vous essayez de minimiser le genre, le bien, les choses personnelles que vous pourrez faire, mais cela ne vous servira à rien. ça ne sert à rien",,17,af,11306.0,15761.0
1287,"oui, mais avec lequel je suis tout à fait d'accord, mais ce que je veux dire, c'est que dans un système coopératif un peu fantaisiste, avoir de l'argent, enfin, si vous essayez de minimiser le genre, le bien, le bien personnel, vous y arriverez, mais là ça ne te sera pas d'une grande utilité",,17,sq,11307.0,15762.0
1288,"Oui, je suis tout à fait d'accord, mais ce que je veux dire, c'est que si vous essayez de gagner de l'argent dans un système coopératif virtuel, en fin de compte, vous essayez de réduire le bien, mais cela ne vous sera pas d'une grande utilité.",,17,am,11308.0,15763.0
1289,"Oui mais je suis tout à fait d'accord mais ce que je veux dire c'est que dans un système coopératif quelque peu imaginaire, vous auriez éventuellement de l'argent si vous essayiez de minimiser le genre de bonté et de bien personnel que vous pourriez obtenir, mais cela ne serait pas d'une grande utilité pour toi",,17,ar,11309.0,15764.0
1290,"oui, mais je suis tout à fait d'accord, mais ce que je veux dire, c'est qu'avoir de l'argent dans un système coopératif un peu imaginé, enfin, si vous essayez de minimiser le genre de bien, aussi bon soit-il, et le bien personnel, vous pourrez mais c'est à vous de décider.",,17,hy,11310.0,15765.0
1291,"oui, mais je suis tout à fait d'accord, mais ce que j'essaie de dire, c'est que si vous finissez par avoir de l'argent dans un système coopératif quelque peu fantaisiste, vous pouvez l'obtenir si vous essayez de minimiser votre bien personnel, mais cela ne vous servira à rien. beaucoup de bien.",,17,az,11311.0,15766.0
1292,"oui, mais je suis tout à fait d'accord, mais ce que je veux dire, c'est que dans un système coopératif un peu artificiel, il y a de l'argent dedans, si vous essayez de minimiser le bien, le bien personnel, vous pouvez, mais cela ne vous fera pas grand-chose bien",,17,be,11313.0,15768.0
1293,oui mais je suis vraiment d'accord mais ce que je veux dire c'est que dans un système coopératif un peu imaginaire où il y a de l'argent à la fin si tu essaies de bien réduire la classe le bénéfice personnel tu peux en faire mais ça ne s'applique pas à toi.,,17,ceb,11318.0,15773.0
1294,"ouais mais je suis tout à fait d'accord mais ce que je veux dire c'est que dans un partenariat fantastique avec de l'argent, en fin de compte, si vous essayez de minimiser le bien, vous pouvez vous le permettre mais cela ne fonctionnera pas pour vous.",,17,ny,11319.0,15774.0
1295,"Oui, mais ça je suis tout à fait d'accord, mais ce que je veux dire c'est que dans un système de collaboration un peu fantaisiste avoir de l'argent enfin si vous essayez de minimiser le type le bien le bien personnel vous pouvez mais cela ne vous sera pas très utile.",,17,co,11321.0,15777.0
1296,"non, je pensais juste à du matériel qui coûte cher et qu'on utilise peu de choses ou qui en fait a un réel coût d'opportunité à prêter ou à louer",,17,af,11409.0,15867.0
1297,"non, je pensais juste à un équipement qui coûte cher et que l'on utilise rarement des choses ou qui a en fait un coût d'opportunité réel à prêter ou à louer",,17,sq,11410.0,15868.0
1298,"Non, je pensais à un équipement qui coûte cher et qu'on n'utilise pas beaucoup ou qui a de réelles chances d'emprunter ou de louer.",,17,am,11411.0,15869.0
1299,"Non, je pensais juste à des équipements qui coûtent cher et sont rarement utilisés ou encore qui ont un réel coût d'opportunité à prêter ou à louer.",,17,ar,11412.0,15870.0
1300,"non, je pensais juste à un équipement qui coûte cher et que l'on utilise rarement ou qui a en fait un coût d'opportunité réel à prêter ou à louer.",,17,hy,11413.0,15871.0
1301,"Non, je pensais juste à un équipement qui coûte cher et que vous utilisez rarement ou qui a réellement une chance réaliste de le prêter ou de le louer.",,17,az,11414.0,15872.0
1302,"non, je pensais juste à un équipement qui coûte cher et que vous utilisez rarement ce matériel ou qui a en fait un coût d'opportunité réel à emprunter ou à louer",,17,be,11416.0,15874.0
1303,"non, je pense juste à des équipements qui sont très chers et que vous utilisez rarement les articles ou qui ont en fait un coût d'opportunité réel à prêter ou à louer.",,17,ceb,11421.0,15879.0
1304,"non, je ne pense qu'aux équipements qui coûtent très cher et qu'on n'utilise pas très souvent ou qui ont de réelles chances d'être loués ou loués.",,17,ny,11422.0,15880.0
1305,"non, je pensais juste à un équipement qui coûte cher et qu'on utilise rarement des choses ou en fait il y a un réel coût d'opportunité à emprunter ou à louer",,17,co,11424.0,15883.0
1306,"désolé avec le recul d'être un imbécile mais pour moi, c'est juste que vous essayez d'améliorer votre propre comportement dans l'espoir que les autres feront de même",,9,af,11511.0,15973.0
1307,"alors désolé d'avoir été stupide mais pour moi, vous essayez simplement d'améliorer votre comportement en espérant que les autres feront de même",,9,sq,11512.0,15974.0
1308,"Désolé d'être impoli plus tard, mais pour moi, vous essayez simplement d'améliorer votre propre comportement et vous espérez que les autres feront de même.",,9,am,11513.0,15975.0
1309,"Ensuite, désolé d'être idiot mais pour moi, vous essayez simplement d'améliorer votre comportement dans l'espoir que les autres feront de même.",,9,ar,11514.0,15976.0
1310,"alors désolé d'être stupide mais pour moi, c'est juste que tu essaies d'améliorer ton propre comportement en espérant que les autres feront de même",,9,hy,11515.0,15977.0
1311,"alors désolé d'être en colère mais pour moi, tu essaies juste d'améliorer ton comportement en espérant que les autres feront de même",,9,az,11516.0,15978.0
1312,"désolé pour le connard plus tard, mais pour moi, c'est juste que vous essayez d'améliorer votre propre comportement dans l'espoir que les autres feront de même",,9,be,11518.0,15980.0
1313,après tout désolé d'être un con mais il me semble que tu essaies juste d'améliorer ton propre comportement en espérant que les autres feront la même chose,,9,ceb,11523.0,15985.0
1314,"plus tard, désolé d'avoir été stupide, mais pour moi, il s'agit simplement d'essayer d'améliorer ce que vous faites en espérant que d'autres feront de même.",,9,ny,11524.0,15986.0
1315,plus tard je suis désolé d'être un idiot mais pour moi c'est juste que tu essaies d'améliorer ton propre comportement en espérant que les autres feront de même,,9,co,11526.0,15989.0
1316,"avoir accès à plus de ressources quelqu'un qui n'a pas pu acheter une voiture parce qu'il n'avait pas d'argent s'il est dans une communauté de dix personnes, il pourra y accéder",,17,af,11610.0,16079.0
1317,"avoir accès à plus de ressources quelqu'un qui n'a pas pu acheter une voiture parce qu'il n'avait pas d'argent s'il se trouve dans une communauté de dix personnes, il pourra y avoir accès",,17,sq,11611.0,16080.0
1318,"La personne qui ne pouvait pas acheter une voiture n'avait pas d'argent, donc elle pourrait obtenir plus de richesse si elle était dans une communauté de dix personnes.",,17,am,11612.0,16081.0
1319,"Obtenir plus de ressources Quelqu'un qui ne peut pas acheter de voiture parce qu'il n'a pas d'argent S'il faisait partie d'une communauté de dix personnes, il y aurait accès",,17,ar,11613.0,16082.0
1320,"avoir accès à plus de ressources, quelqu'un qui n'a pas pu acheter une voiture parce qu'il n'avait pas d'argent, s'il fait partie d'une communauté de dix personnes, il pourra y avoir accès.",,17,hy,11614.0,16083.0
1321,"ils ont accès à plus de ressources, quelqu'un dans une communauté de dix personnes qui n'a pas les moyens d'acheter une voiture parce qu'il n'a pas d'argent pourra y accéder",,17,az,11615.0,16084.0
1322,"avoir accès à plus de ressources, quelqu'un qui n'a pas pu acheter de voiture parce qu'il n'avait pas d'argent, s'il est dans une communauté de dix personnes, il pourra y accéder",,17,be,11617.0,16086.0
1323,"avoir accès à plus de ressources une personne qui ne peut pas acheter de voiture parce qu'elle n'a pas d'argent si elle est dans une communauté de dix personnes, elle peut y accéder",,17,ceb,11622.0,16091.0
1324,"pour avoir accès à beaucoup de choses, une personne qui ne peut pas acheter de voiture parce qu'elle n'a pas d'argent, si elle est dans un groupe de dix personnes, pourra les obtenir.",,17,ny,11623.0,16092.0
1325,avoir accès à plus de ressources quelqu'un qui ne pouvait pas acheter de voiture parce qu'il n'avait pas d'argent s'il se trouve dans une communauté de dix personnes peut y avoir accès,,17,co,11625.0,16095.0
1326,"oui, mais on a peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins, quelle que soit la monnaie, même si elle est périssable, c'est à l'instant qu'elle n'a pas expiré, il vaut mieux avoir plus que moins, peu importe la devise",,17,af,11702.0,16185.0
1327,"oui, mais tu as peut-être envie de léguer, c'est toujours mieux d'avoir plus que moins d'une monnaie, même si elle est périssable, c'est que du moment qu'elle n'a pas expiré il vaut mieux avoir plus que ""avoir moins n'importe quelle monnaie""",,17,sq,11703.0,16186.0
1328,"Oui, mais vous souhaiterez peut-être faire un legs, même si la monnaie est périssable, il vaut mieux avoir moins de monnaie.",,17,am,11704.0,16187.0
1329,"Oui, mais vous voudrez peut-être hériter, il vaut toujours mieux avoir plus que moins quelle que soit la monnaie même si elle est périssable, donc vaut-il mieux au moment où elle n'expire pas avoir plus que « avoir moins » quelle que soit la devise »",,17,ar,11705.0,16188.0
1330,"oui, mais vous pouvez léguer qu'il vaut toujours mieux avoir plus que moins de n'importe quelle monnaie, même si elle est périssable, est-ce qu'au moment où elle n'a pas expiré, il vaut mieux avoir plus que moins d'avoir dans quelle monnaie ?",,17,hy,11706.0,16189.0
