,PAROLES,Dimension Dialogique,Domaine,Langue
20525,"ah oui mais c'est juste pour économiser de l'argent, c'est bête",2,17,mi
20526,"Oh ouais mais les économies sont les mêmes, c'est de la merde",2,17,mr
20527,"euh ouais, mais c'est juste une thésaurisation, c'est de la merde",2,17,mn
20528,"Oui, Mais c'est stupide d'économiser de l'argent",2,17,my
20529,"Ah oui mais c'est justement ça l'épargne, c'est des conneries",2,17,ne
20530,"ah oui, mais c'est justement ça l'épargne, c'est de la merde",2,17,no
20531,"Ah oui mais les copeaux c'est juste ça, ils sont moches",2,17,or
20532,"Oh ouais, mais c'est ça les économies, c'est de la merde",2,17,ps
20533,"Ah oui mais c'est justement ça l'épargne, c'est des conneries",2,17,fa
20534,"ah oui, mais c'est ça l'épargne, c'est n'importe quoi",2,17,pl
20535,"ah oui, mais les économies c'est justement ça, c'est de la foutaise",2,17,pt
20536,"Ah oui mais c'est ça l'épargne, c'est des conneries",2,17,pa
20537,"ah oui, mais c'est justement ça l'épargne, c'est bête",2,17,ro
20538,"ah ouais, mais c'est justement ça l'épargne, c'est des conneries",2,17,ru
20539,"Oui, oui, mais c'est exactement ce qu'ils stockent, les mauvaises choses",2,17,sm
20540,"ah oui mais c'est juste les économies, c'est de la merde",2,17,gd
20541,"ah oui, mais c'est justement ça l'épargne, c'est de la merde",2,17,sr
20542,"ah oui mais c'est justement ça le salut, c'est des conneries",2,17,st
20543,"ah oui mais c'est comme ça les économies, c'est fou",2,17,sn
20544,"Oh ouais mais c'est ça les économies, elles sont sales",2,17,sd
20545,"Ah oui mais c'est ça l'épargne, c'est de la merde",2,17,si
20546,"oh ouais, mais c'est exactement à ça que servent les économies, c'est de la merde",2,17,sk
20547,"ah oui mais c'est justement ça l'épargne, c'est des conneries",2,17,sl
20548,"ah oui mais c'est exactement ça une action, c'est con",2,17,so
20549,"ah oui mais c'est exactement ça l'épargne, c'est nul",2,17,es
20550,"ah oui mais c'est justement ça l'épargne, c'est de la merde",2,17,su
20551,"ah oui, mais c'est justement ça l'épargne, c'est con",2,17,sw
20552,"ah oui mais c'est justement ça l'épargne, c'est de la merde",2,17,sv
20553,"oui mais c'est justement ça l'épargne, c'est fou",2,17,tg
20554,"Ouais, mais c'est les économies, ce sont des conneries",2,17,ta
20555,"Oui mais c'est ça l'épargne, c'est de la merde",2,17,te
20556,"Ah oui, mais c'est ça, économiser. Ils sont ridicules.",2,17,th
20557,"ah oui mais c'est justement ça l'épargne, c'est n'importe quoi",2,17,tr
20558,"oui mais c'est justement ça l'austérité, c'est des conneries",2,17,uk
20559,"Ah oui mais c'est ça l'épargne, c'est de la merde.",2,17,ur
20560,"Ouais, mais c'est exactement ce qui a été sauvé, et ils sont foutus",2,17,ug
20561,"oui, mais c'est quoi ces économies, ce sont des ordures",2,17,uz
20562,"oh ouais mais c'est exactement ça l'épargne, c'est un non-sens",2,17,vi
20563,"Ah oui mais c'est ça l'épargne, c'est de la merde",2,17,cy
20564,"ah oui mais c'est de ça qu'il s'agit, idiots",2,17,xh
20565,"Oui, mais c'est justement ça l'épargne, c'est de la merde",2,17,yi
20566,"ah oui mais c'est justement ça l'épargne, c'est de la merde",2,17,yo
20567,"ah oui mais c'est justement ça l'épargne, c'est de la vanité",2,17,zu
20568,"eh bien, épargner c'est important mais épargner c'est de la merde c'est l'héritage de tes enfants",2,17,af
20569,"sauver le puits est important et épargner est de la merde, c'est l'héritage de vos enfants",2,17,sq
20570,Il est important de bien épargner. C'est bien de bien épargner. C'est l'héritage de vos enfants.,2,17,am
20571,Bien épargner est important Bien épargner est l'héritage de vos enfants,2,17,ar
20572,"Bien épargner est important, bien épargner est une honte, c'est l'héritage de vos enfants",2,17,hy
20573,"les bonnes économies sont importantes, les bonnes économies sont l'héritage de vos enfants",2,17,az
20574,Bien épargner c'est important bien épargner c'est de la merde c'est l'héritage de tes enfants,2,17,eu
20575,"les bonnes économies c'est important les bonnes économies c'est de la merde, c'est l'héritage de tes enfants",2,17,be
20576,Les bonnes économies sont importantes Les bonnes économies sont l'héritage de vos enfants,2,17,bn
20577,"une bonne épargne est importante, économiser sur le bien, c'est de la merde, c'est l'héritage de vos enfants",2,17,bs
20578,"eh bien, épargner est important, eh bien, épargner, c'est l'enfer, c'est un héritage pour vos enfants",2,17,bg
20579,Bien épargner est important Bien épargner c'est de la merde c'est l'héritage de vos enfants,2,17,ca
20580,"Une bonne épargne est importante, une bonne épargne est l'héritage de vos enfants",2,17,ceb
20581,Le garder propre est important pour le préserver du mal et de l'héritage de vos enfants.,2,17,ny
20582,"Épargner est important, épargner est terrible, c’est l’héritage de vos enfants",2,17,zh-cn
20583,"Épargner est important, épargner est terrible, c’est l’héritage de vos enfants",2,17,zh-tw
20584,"eh bien, épargner est important, eh bien, épargner, c'est de la merde, c'est l'héritage de vos enfants",2,17,co
20585,"les bonnes économies sont importantes les bonnes économies sont de la merde, c'est l'héritage de vos enfants",2,17,hr
20586,"Bien épargner c'est important bien épargner c'est de la merde, c'est l'héritage de tes enfants",2,17,cs
20587,"eh bien, épargner est important, eh bien, épargner, c'est de la merde, c'est l'héritage de vos enfants",2,17,da
20588,"Eh bien, épargner c'est important, eh bien, épargner c'est de la merde, c'est l'héritage de tes enfants",2,17,nl
20589,"eh bien, épargner c'est important, eh bien, épargner, c'est de la merde, c'est l'héritage de tes enfants",2,17,en
20590,"eh bien, épargner est important, eh bien, épargner, c'est de la merde, c'est l'héritage de vos enfants",2,17,eo
20591,Bien épargner est important bien épargner est un non-sens c'est l'héritage de vos enfants,2,17,et
20592,Bien épargner c'est important bien épargner c'est de la merde c'est l'héritage de tes enfants,2,17,tl
20593,"Bien épargner c'est important bien épargner c'est des conneries, c'est l'héritage de tes enfants",2,17,fi
20594,Bien épargner est important bien épargner c'est de la merde c'est l'héritage de vos enfants,2,17,fy
20595,bien garder est important bien garder c'est de la merde c'est l'héritage de vos enfants,2,17,gl
20596,"Bien épargner est important Bien épargner est dommage, c'est l'héritage de vos enfants",2,17,ka
20597,"Eh bien, épargner est important. Eh bien, épargner, c'est nul, c'est l'héritage de vos enfants",2,17,de
20598,L'épargne est importante et l'épargne est l'héritage de vos enfants,2,17,el
20599,Les bonnes économies sont importantes Les bonnes économies sont l'héritage de vos enfants,2,17,gu
20600,"Bien épargner, c'est important. Bien épargner, c'est de la merde, c'est l'héritage de vos enfants.",2,17,ht
20601,sauver la beauté est important et sauver est l'héritage de vos enfants,2,17,ha
20602,Une bonne santé est importante et de bons soins sont l'héritage de vos enfants.,2,17,haw
20603,"Une bonne épargne est importante Une bonne épargne est de la merde, c'est l'héritage de vos enfants",2,17,iw
20604,"Une bonne épargne est importante Une bonne épargne est de la merde, c'est l'héritage de vos enfants",2,17,he
20605,"Eh bien, épargner est important, épargner est un non-sens, c'est l'héritage de vos enfants",2,17,hi
20606,la conservation est importante et bien la conservation c'est de la merde c'est l'héritage de vos enfants,2,17,hmn
20607,"sauver les puits est important, sauver les puits, c'est nul, c'est l'héritage de vos enfants",2,17,hu
20608,"les bonnes économies c'est important les bonnes économies c'est de la merde, c'est l'héritage de tes enfants",2,17,is
20609,Bien épargner est important et épargner est l'héritage de vos enfants,2,17,ig
20610,"eh bien, épargner est important, eh bien, épargner, c'est bon sang, c'est l'héritage de vos enfants",2,17,id
20611,sauver un puits est important sauver un puits l'héritage de vos enfants est de la merde,2,17,ga
20612,"eh bien, épargner c'est important, eh bien, épargner c'est de la merde, c'est l'héritage de tes enfants",2,17,it
20613,"Bien épargner, c'est important Bien épargner, c'est de la merde, c'est l'héritage de vos enfants.",2,17,ja
20614,"l'important c'est d'épargner, l'important d'épargner c'est l'héritage de vos enfants",2,17,jw
20615,Bien épargner est important Bien épargner La merde est la propriété de vos enfants,2,17,kn
20616,"un bon stockage est important, un bon stockage est l'héritage de vos enfants",2,17,kk
20617,L’épargne est très importante. Une bonne épargne est l’héritage de vos enfants.,2,17,km
20618,Il est important de bien épargner. C'est de la merde. C'est l'héritage de vos enfants.,2,17,ko
20619,"Bien épargner est important, bien épargner est l'héritage de vos enfants",2,17,ku
20620,De bonnes économies sont l'héritage de vos enfants,2,17,ky
20621,"Bien épargner c'est important, épargner c'est de la merde, c'est l'héritage de vos enfants.",2,17,lo
20622,bon intérêt sain caca en bonne santé est l'héritage de vos enfants,2,17,la
20623,"sauver les puits est important sauver les puits c'est de la merde, c'est l'héritage de vos enfants",2,17,lv
20624,"l'épargne est importante, l'épargne est de la merde, c'est l'héritage de vos enfants",2,17,lt
20625,Bien épargner c'est important bien épargner c'est de la merde c'est l'héritage de tes enfants,2,17,lb
20626,"Bien épargner c'est important, bien épargner c'est des conneries, c'est l'héritage de tes enfants",2,17,mk
20627,Un bon rangement est important. Un bon rangement est un héritage pour vos enfants.,2,17,mg
20628,une bonne économie est importante une bonne économie c'est de la merde c'est l'héritage de vos enfants,2,17,ms
20629,"Bien protéger c'est important, bien protéger c'est de la merde, c'est l'héritage de tes enfants",2,17,ml
20630,une bonne épargne est importante une bonne épargne c'est de la merde c'est l'héritage de vos enfants,2,17,mt
20631,Un bon stockage est important Un bon stockage est un héritage de vos enfants,2,17,mi
20632,Bien épargner est important Bien épargner est l’héritage de vos enfants,2,17,mr
20633,"Bien épargner est important, bien épargner est l'héritage de vos enfants",2,17,mn
20634,Un bon stockage est important. Un bon stockage est l'héritage de vos enfants.,2,17,my
20635,De bonnes économies sont importantes. De bonnes économies sont l'héritage de vos enfants.,2,17,ne
20636,"eh bien, la conservation est importante, eh bien, la conservation, c'est de la merde, c'est l'héritage des enfants",2,17,no
20637,Bien épargner L'épargne la plus importante est qu'elle soit l'héritage de vos enfants,2,17,or
20638,De bonnes économies sont importantes. De bonnes économies sont l'héritage de vos enfants.,2,17,ps
20639,Une bonne épargne est importante. Une bonne épargne est l’héritage de vos enfants.,2,17,fa
20640,"eh bien, épargner c'est important, eh bien, épargner c'est de la merde, c'est l'héritage de tes enfants",2,17,pl
20641,"eh bien, épargner c'est important, eh bien, épargner, c'est nul, c'est l'héritage de tes enfants",2,17,pt
20642,De bonnes économies sont importantes. De bonnes économies sont l'héritage de vos enfants.,2,17,pa
20643,"Bien épargner est important Bien épargner est nul, c'est l'héritage de vos enfants",2,17,ro
20644,"eh bien, épargner c'est important, eh bien, épargner c'est de la merde, c'est l'héritage de tes enfants",2,17,ru
20645,il est important de protéger les dommages de l'héritage de vos enfants,2,17,sm
20646,Bien épargner c'est important épargner c'est bien et merde c'est l'héritage de tes enfants,2,17,gd
20647,une bonne épargne est importante une bonne épargne est de la merde c'est l'héritage de vos enfants,2,17,sr
20648,"Il est important de bien se porter pour garder la merde, c'est l'héritage de vos enfants",2,17,st
20649,Il est important de protéger le patrimoine de vos enfants,2,17,sn
20650,Une bonne épargne est importante. Une bonne épargne est l'héritage de vos enfants.,2,17,sd
20651,"Bien épargner, c'est important. Bien épargner, c'est nul. C'est l'héritage de vos enfants.",2,17,si
20652,"Bien épargner est important bien épargner, c'est nul, c'est l'héritage de vos enfants",2,17,sk
20653,"une bonne épargne est importante une bonne épargne c'est de la merde, c'est l'héritage de vos enfants",2,17,sl
20654,"eh bien, il est important d'économiser, c'est la merde, c'est l'héritage de vos enfants",2,17,so
20655,une bonne épargne est importante une bonne épargne c'est nul c'est l'héritage de vos enfants,2,17,es
20656,"l'épargne est importante, mais l'épargne est aussi la malchance de l'héritage des enfants",2,17,su
20657,Bien épargner c'est important épargner c'est de la merde c'est l'héritage de tes enfants,2,17,sw
20658,"eh bien, épargner est important, eh bien, épargner, c'est de la merde, c'est l'héritage de vos enfants",2,17,sv
20659,"une bonne épargne est importante, une bonne épargne est une bonne chose, c'est l'héritage de vos enfants",2,17,tg
20660,Un bon stockage est important Un bon stockage est une merde qui est l'héritage de vos enfants,2,17,ta
20661,"Bien épargner est important, car bien épargner signifie que c'est l'héritage de vos enfants.",2,17,te
20662,De bonnes économies sont importantes. Une bonne épargne est un héritage pour vos enfants et petits-enfants.,2,17,th
20663,"Bien épargner, c'est important. Bien épargner, c'est de la merde. C'est l'héritage de vos enfants.",2,17,tr
20664,bien épargner c'est important bien épargner c'est de la merde c'est l'héritage de tes enfants,2,17,uk
20665,De bonnes économies sont importantes. De bonnes économies sont l'héritage de vos enfants.,2,17,ur
20666,De bonnes économies Les économies importantes sur les puits sont l'héritage de vos enfants,2,17,ug
20667,un bon stockage est important - un bon stockage est l'héritage de vos enfants,2,17,uz
20668,"eh bien, épargner c'est important, épargner c'est la putain de chose, c'est l'héritage de votre enfant",2,17,vi
20669,le bien d'épargner est important le bien d'épargner de la merde est l'héritage de vos enfants,2,17,cy
20670,Bien allaiter est important si l’allaitement est l’héritage de vos enfants,2,17,xh
20671,Une épargne saine est importante Une épargne saine est de la merde C'est l'héritage de vos enfants,2,17,yi
20672,"eh bien, épargner est important, eh bien, épargner, c'est de la merde, c'est l'héritage de vos enfants",2,17,yo
20673,Bien épargner est important. Bien épargner est un héritage pour vos enfants.,2,17,zu
20674,tout le monde est au même niveau,2,10,af
20675,tout le monde est au même niveau,2,10,sq
20676,Tout le monde est au même niveau,2,10,am
20677,Tout le monde est égal,2,10,ar
20678,tout le monde est sur un pied d'égalité,2,10,hy
20679,Tout le monde est égal,2,10,az
20680,tout le monde est au même niveau,2,10,eu
20681,tout le monde est sur un pied d'égalité,2,10,be
20682,Tout le monde est sur un pied d'égalité,2,10,bn
20683,tout le monde est au même niveau,2,10,bs
20684,tout le monde est au même niveau,2,10,bg
20685,ils sont tous au même niveau,2,10,ca
20686,tout est au même niveau,2,10,ceb
20687,tout le monde est au même niveau,2,10,ny
20688,tout le monde est au même niveau,2,10,zh-cn
20689,tout le monde est au même niveau,2,10,zh-tw
20690,tout le monde est au même niveau,2,10,co
20691,tout le monde est au même niveau,2,10,hr
20692,tout le monde est au même niveau,2,10,cs
20693,tout le monde est au même niveau,2,10,da
20694,tout le monde est au même niveau,2,10,nl
20695,tout le monde est au même niveau,2,10,en
20696,tout le monde est au même niveau,2,10,eo
20697,tout le monde est sur un pied d'égalité,2,10,et
20698,tout le monde est au même niveau,2,10,tl
20699,tout le monde est au même niveau,2,10,fi
20700,tout le monde est au même niveau,2,10,fy
20701,tout le monde est au même niveau,2,10,gl
20702,Tout le monde est au même niveau,2,10,ka
20703,tout le monde est sur un pied d'égalité,2,10,de
20704,tout le monde est au même niveau,2,10,el
20705,Tout le monde est au même niveau,2,10,gu
20706,tout le monde est au même niveau,2,10,ht
20707,tout le monde est au même niveau,2,10,ha
20708,tout le monde est au même niveau,2,10,haw
20709,Tout le monde est au même niveau,2,10,iw
20710,Tout le monde est au même niveau,2,10,he
20711,tout le monde est au même niveau,2,10,hi
20712,tout le monde est au même niveau,2,10,hmn
20713,tout le monde est au même niveau,2,10,hu
20714,tout le monde est au même niveau,2,10,is
20715,tout le monde est sur un pied d'égalité,2,10,ig
20716,tout le monde est au même niveau,2,10,id
20717,Tout le monde est égal,2,10,ga
20718,tout le monde est au même niveau,2,10,it
20719,tout le monde est au même niveau,2,10,ja
20720,tout le monde est au même niveau,2,10,jw
20721,Tous sont ègaux,2,10,kn
20722,tout est au meme niveau,2,10,kk
20723,Tout le monde est sur un pied d'égalité,2,10,km
20724,Tout le monde est au même niveau,2,10,ko
20725,tout le monde est au même niveau,2,10,ku
20726,tout est au meme niveau,2,10,ky
20727,Tout le monde est au même niveau,2,10,lo
20728,tout le monde également,2,10,la
20729,tout le monde est au même niveau,2,10,lv
20730,tout le monde est au même niveau,2,10,lt
20731,tout le monde est au même niveau,2,10,lb
20732,tout le monde est au même niveau,2,10,mk
20733,tout le monde est au même niveau,2,10,mg
20734,tout le monde est au même niveau,2,10,ms
20735,Tous sont sur un pied d'égalité,2,10,ml
20736,tout le monde est au même niveau,2,10,mt
20737,tout le monde est au même niveau,2,10,mi
20738,Tout le monde est au même niveau,2,10,mr
20739,tout le monde est au même niveau,2,10,mn
20740,Tout le monde est au même niveau.,2,10,my
20741,Tous sont au même niveau,2,10,ne
20742,tout le monde est au même niveau,2,10,no
20743,Tout le monde est au même niveau,2,10,or
20744,Tout le monde est sur un pied d'égalité,2,10,ps
20745,Tout le monde est au même niveau,2,10,fa
20746,tout le monde est au même niveau,2,10,pl
20747,tout le monde est au même niveau,2,10,pt
20748,Tout le monde est au même niveau,2,10,pa
20749,tout le monde est au même niveau,2,10,ro
20750,tout est au même niveau,2,10,ru
20751,Tout le monde est égal,2,10,sm
20752,tout le monde est au même niveau,2,10,gd
20753,tout le monde est au même niveau,2,10,sr
20754,tous sont ègaux,2,10,st
20755,tout le monde est sur un pied d'égalité,2,10,sn
20756,Tout le monde est au même niveau,2,10,sd
20757,Tout le monde est au même niveau,2,10,si
20758,tout le monde est au même niveau,2,10,sk
20759,tout le monde est au même niveau,2,10,sl
20760,Tout le monde est égal,2,10,so
20761,tout le monde est au même niveau,2,10,es
20762,tout le monde est au même niveau,2,10,su
20763,tout le monde est au même niveau,2,10,sw
20764,tout le monde est au même niveau,2,10,sv
20765,tout le monde est sur un pied d'égalité,2,10,tg
20766,Tous sont ègaux,2,10,ta
20767,Tous sont ègaux,2,10,te
20768,Tout le monde est au même niveau.,2,10,th
20769,tout le monde est au même niveau,2,10,tr
20770,tout le monde est sur un pied d'égalité,2,10,uk
20771,Tout le monde est au même niveau,2,10,ur
20772,Tous les hommes sont égaux,2,10,ug
20773,Tout le monde est égal,2,10,uz
20774,Tout le monde est au même niveau,2,10,vi
20775,tout le monde est au même niveau,2,10,cy
20776,tout le monde est sur un pied d'égalité,2,10,xh
20777,Tout le monde est au même niveau,2,10,yi
20778,tout le monde est au même niveau,2,10,yo
20779,tout le monde est sur un pied d'égalité,2,10,zu
20780,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,af
20781,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,sq
20782,"Non, mais si vous leur donnez un héritage culturel qui leur permet de bien vivre, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,am
20783,"Non, mais concrètement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, et qu'ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ar
20784,"non, mais si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,hy
20785,"non, mais si vous leur donnez un héritage culturel qui leur permet de vivre mieux, avec de l'argent, ils s'en moquent, que voyez-vous ?",2,17,az
20786,"non mais en fait pour vivre mieux, avoir de l'argent, ils s'en moquent, que voyez-vous si vous leur donnez un patrimoine culturel ?",2,17,eu
20787,"non, mais justement quand vous leur offrez un patrimoine culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en fichent de ce que vous voyez ?",2,17,be
20788,"Non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,bn
20789,"non, mais si vous leur donnez un patrimoine culturel pour vivre mieux, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,bs
20790,"non, mais juste si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,bg
20791,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ca
20792,"non, mais justement, si vous leur donnez un héritage culturel qui les rend meilleurs, si vous avez de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ceb
20793,"non, mais justement, si vous leur donnez un héritage culturel qui les rend plus riches, qu'ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ny
20794,"Non, mais justement, si vous leur donnez un patrimoine culturel, si vous leur faites vivre mieux, si vous avez de l'argent, et qu'ils s'en moquent, que verrez-vous ?",2,17,zh-cn
20795,"Non, mais exactement si vous leur donnez un patrimoine culturel, si vous leur faites vivre mieux, si vous avez de l'argent, et qu'ils s'en moquent, que verrez-vous ?",2,17,zh-tw
20796,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,co
20797,"non, mais si vous leur donnez un héritage culturel qui leur permet de mieux vivre, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,hr
20798,"non, mais juste au moment où vous leur offrez un héritage culturel qui leur permet de vivre mieux, ils ont de l'argent, ils se fichent de ce que vous voyez ?",2,17,cs
20799,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,da
20800,"Non, mais si vous leur donnez un héritage culturel qui leur donne une vie meilleure et de l'argent, ils s'en moquent, que voyez-vous ?",2,17,nl
20801,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,en
20802,"non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,eo
20803,"non, mais si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en fichent de ce que vous voyez ?",2,17,et
20804,"non, mais justement si vous leur donnez un héritage culturel qui les rend beaux, si vous avez de l'argent, ils s'en moquent, que voyez-vous ?",2,17,tl
20805,"non, mais si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,fi
20806,"non, mais tant que vous leur donnez un héritage culturel, qu'ils vivent mieux, qu'ils ont de l'argent, qu'ils s'en moquent, que voyez-vous ?",2,17,fy
20807,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,gl
20808,"Non, mais justement, si vous leur donnez un héritage culturel qui leur permettra de vivre mieux, ils ont de l'argent, vous ne vous souciez pas de ce que vous voyez ?",2,17,ka
20809,"Non mais surtout quand on leur donne un patrimoine culturel qui leur permet de vivre mieux et d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,de
20810,"non, mais juste si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,el
20811,"Non, mais sûrement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,gu
20812,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ht
20813,"non, mais tant que vous leur donnez une culture traditionnelle qui les rendra meilleurs, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ha
20814,"Non, mais si vous leur donnez un patrimoine culturel pour améliorer leur vie, gagner de l'argent, ils s'en moquent, que voyez-vous ?",2,17,haw
20815,"Non, mais justement si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,iw
20816,"Non, mais justement si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,he
20817,"Non, mais si vous leur donnez un patrimoine culturel qui leur donne une vie meilleure, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,hi
20818,"non, mais la vérité est que si vous leur donnez un atout qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,hmn
20819,"non, mais justement, si vous leur donnez un héritage culturel qui leur permet de vivre mieux, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,hu
20820,"non, mais justement, si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, qu'est-ce que vous voyez ?",2,17,is
20821,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ig
20822,"non, mais si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,id
20823,"non, mais justement, si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, qu'est-ce que vous voyez ?",2,17,ga
20824,"non, mais si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,it
20825,"Non, mais justement, si vous leur offrez un héritage culturel qui leur donnera une vie meilleure et de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ja
20826,"non, mais en fait, si vous leur donnez un héritage culturel qui permet aux gens de mieux vivre, d'avoir de l'argent, ils s'en moquent, vous voyez ?",2,17,jw
20827,"Non, mais justement si vous leur donnez un patrimoine culturel qui leur fait vivre mieux, il y a de l'argent, ils s'en moquent, que voyez-vous ?",2,17,kn
20828,"non, mais si vous leur offrez un héritage culturel avec une belle vie, de l'argent, ils s'en moquent, que voyez-vous ?",2,17,kk
20829,"Non, mais évidemment, si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,km
20830,"Non, mais si vous leur donnez un héritage culturel qui leur permet justement de vivre mieux, d’avoir de l’argent et de ne pas s’en soucier, que voyez-vous ?",2,17,ko
20831,"non mais vraiment si vous leur donnez un héritage culturel pour qu'ils puissent vivre mieux, avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ku
20832,"non, mais justement, si vous leur donnez le patrimoine culturel pour avoir une bonne vie, de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ky
20833,"Non, mais clairement, si vous leur donnez un héritage culturel pour avoir une vie meilleure, avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,lo
20834,"non, mais clairement si vous donnez du patrimoine culturel, mieux ils vivent, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,la
20835,"non, mais exactement quand vous leur offrez un héritage culturel qui leur permet de vivre mieux, ils ont de l'argent, ils se fichent de ce que vous voyez ?",2,17,lv
20836,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en fichent de ce que vous voyez ?",2,17,lt
20837,"non, mais justement, si vous leur donnez un héritage culturel qui leur permettra de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,lb
20838,"non, mais justement si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,mk
20839,"Non, mais la vérité est que si vous leur donnez un héritage culturel qui rend leur vie meilleure, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,mg
20840,"non, mais plutôt si vous leur donnez un héritage culturel qui leur permet de vivre mieux, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,ms
20841,"Non, mais justement, si vous leur donnez un héritage culturel et de l'argent pour bien vivre, ils s'en moquent, que voyez-vous ?",2,17,ml
20842,"non, mais justement si vous leur donnez un patrimoine culturel qui leur permet de vivre mieux, ils ont de l'argent, ils s'en moquent, que voyez-vous ?",2,17,mt
20843,"non, mais si vous leur donnez un héritage pour améliorer leur vie, gagner de l'argent, ils s'en moquent, que voyez-vous ?",2,17,mi
20844,"Non, mais justement si vous leur donnez un patrimoine culturel qui leur permet de bien vivre, d'avoir de l'argent, ils s'en moquent, que voyez-vous ?",2,17,mr
20845,"Non, mais ils s'en fichent si vous leur donnez un héritage culturel qui leur permettra de vivre mieux et de gagner de l'argent, que voyez-vous ?",2,17,mn
20846,"Non Mais surtout, pour qu’ils vivent. avoir de l'argent Que voyez-vous si vous donnez un patrimoine culturel dont vous ne vous souciez pas ?",2,17,my
