,PAROLES,Dimension Dialogique,Domaine,Langue
14648,"parce que c'est vraiment con d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble, tu vois",Arg_value,écologique,pl
14649,"parce que c'est effectivement con d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble, tu vois",Arg_value,écologique,pt
14650,Parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble.,Arg_value,écologique,pa
14651,parce que bien sûr c'est fou d'avoir une machine à laver dans l'appartement quand on peut avoir une buanderie avec 5 machines à laver pour toute la maison que tu vois.,Arg_value,écologique,sm
14652,parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble tu vois,Arg_value,écologique,gd
14653,parce que c'est effectivement con d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble tu vois,Arg_value,écologique,sr
14654,parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver dans l'immeuble que tu vois.,Arg_value,écologique,st
14655,car bien sûr c'est bête d'avoir une machine à laver dans l'appartement quand on peut avoir une machine à laver avec 5 machines à laver pour tout l'immeuble que tu vois.,Arg_value,écologique,sn
14656,Parce que c'est vraiment bête d'avoir une machine à laver dans chaque appartement quand on peut avoir une laverie avec 5 machines à laver dans tout l'immeuble que tu vois,Arg_value,écologique,sd
14657,Parce que c'est idiot d'avoir un lave-linge par appartement alors que tout l'immeuble que vous voyez pourrait avoir une buanderie avec 5 lave-linge.,Arg_value,écologique,si
14658,parce que c'est effectivement con d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble que tu vois,Arg_value,écologique,sl
14659,parce que c'est vraiment stupide d'avoir une machine à laver dans chaque maison quand on a 5 machines à laver dans tout le bâtiment que tu vois.,Arg_value,écologique,so
14660,car c'est effectivement bête d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble.,Arg_value,écologique,es
14661,parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble qu'on voit.,Arg_value,écologique,su
14662,car c'est ridicule d'avoir une machine à laver par étage quand on peut avoir un espace buanderie avec 5 machines à laver pour tout le bâtiment.,Arg_value,écologique,sw
14663,car c'est effectivement stupide d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble.,Arg_value,écologique,sv
14664,parce que c'est vraiment bête d'avoir une machine à laver dans une maison quand on peut avoir une buanderie avec 5 machines à laver pour tout le bâtiment,Arg_value,écologique,tg
14665,Parce que c'est idiot d'avoir une machine à laver dans un appartement quand on a une machine à laver avec 5 machines à laver pour tout l'immeuble que l'on regarde.,Arg_value,écologique,ta
14666,"Parce que tu vois, c'est bête d'avoir une machine à laver par appartement alors que tout l'immeuble a une laverie avec 5 machines à laver.",Arg_value,écologique,te
14667,"Parce que vraiment, avoir 1 machine à laver par appartement, c'est stupide. Quand vous pouvez avoir 5 machines à laver partout dans le bâtiment, vous pouvez voir.",Arg_value,écologique,th
14668,parce que c'est bête d'avoir une machine à laver par appartement alors qu'en fait ce qu'on voit c'est une laverie avec 5 machines à laver pour tout l'immeuble,Arg_value,écologique,tr
14669,parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour toute la maison tu vois,Arg_value,écologique,uk
14670,"Parce qu'avoir une machine à laver par appartement, c'est stupide quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble.",Arg_value,écologique,ur
14671,"Parce qu'en fait, si vous avez 5 laveries automatiques pour tout le bâtiment que vous voyez, c'est idiot d'en avoir une dans chaque maison.",Arg_value,écologique,ug
14672,parce qu'en fait c'est bête d'avoir une machine à laver dans un appartement alors qu'on peut avoir 5 machines à laver pour tout l'immeuble qu'on voit.,Arg_value,écologique,uz
14673,parce que c'est vraiment bête d'avoir une machine à laver pour chaque appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble tu vois,Arg_value,écologique,vi
14674,parce que vraiment c'est bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble que tu vois,Arg_value,écologique,cy
14675,parce que c'est vraiment stupide d'avoir une machine à laver dans chaque maison quand on peut avoir une laverie avec 5 machines à laver dans chaque bâtiment que l'on voit.,Arg_value,écologique,xh
14676,Parce qu'en fait c'est bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble que tu vois,Arg_value,écologique,yi
14677,parce qu'en réalité c'est stupide d'avoir une machine à laver pour un appartement quand on peut avoir une buanderie avec 5 machines à laver pour chaque maison que l'on voit,Arg_value,écologique,yo
14678,parce que c'est vraiment bête d'avoir une machine à laver pour chaque appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble qu'on voit.,Arg_value,écologique,zu
14679,"en fait je repensais aux choses c'était les Mayas leur monnaie était le cacao ils échangeaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable on ne pouvait pas le stocker en réalité donc en réalité et c'est aussi ça qui renforce la culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux aussi mettre en banque ce que tu vois",Arg_value,économique,af
14680,"en fait, j'ai repensé aux choses qui étaient les Mayas, leur monnaie était le cacao, ils troquaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, vous ne pouvez pas le stocker, donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre propre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pourriez aussi bien compter sur ce que vous voyez",Arg_value,économique,sq
14681,"En fait, j'y ai repensé, l'argent des Mayas était du cacao, ils échangeaient tout ce qui s'y trouvait, leur argent était du cacao, c'était une chose périssable, on ne pouvait pas vraiment l'accumuler, et cela a renforcé la culture de l'individualisme et c'est ça. Parce que vous pouvez mettre en banque ce que vous voulez, ce que vous voyez, pas votre voiture.",Arg_value,économique,am
14682,"En fait, j'ai repensé aux choses, les Mayas avaient leur monnaie, c'était le cacao, ils y échangeaient tout, leur monnaie était le cacao, et c'était quelque chose qui était périssable et on ne pouvait pas vraiment le stocker, donc en fait, c'est aussi ce qui renforce la culture. d'individualisme et le fait que vous voulez votre voiture et non celle des autres, c'est parce que vous pouvez aussi stocker ce que vous voyez",Arg_value,économique,ar
14683,"En fait, je pensais que la monnaie des Mayas était le cacao, ils y échangeaient tout, leur monnaie était le cacao. Le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre, c'est parce que autant miser sur ce que vous voyez",Arg_value,économique,hy
14684,"En fait, je pensais que la monnaie maya était le cacao, ils ont tout changé là-bas, leur monnaie était le cacao, c'était une chose périssable, on ne peut pas la garder, en fait, et cela renforce aussi cette culture de l'individualité et non des voitures des autres, la raison vous voulez votre propre voiture, c'est parce que vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,az
14685,"En fait, je suis revenu sur les choses en mai, leur monnaie c'était le cacao, ils y échangeaient tout, leur monnaie c'était le cacao, c'était quelque chose de périssable qui ne pouvait pas être sauvé, justement, exactement, et c'est ça qui renforce cette culture de l'individualisme et le fait que vous voulez votre propre voiture et pas celle des autres, car vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,eu
14686,"en fait, je me souvenais que c'était les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas vraiment la stocker, donc en fait ça renforce aussi cette culture de l'individualisme et que le Le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pourriez aussi bien mettre en banque ce que vous voyez",Arg_value,économique,be
14687,"En fait, je pensais que les Mayas avaient le cacao comme monnaie, ils échangeaient tout là-bas, leur monnaie était le cacao, c'est une chose périssable, vous ne pouvez pas le stocker en fait, donc cela renforce cette culture de l'individualisme et vous voulez aussi votre voiture et pas les autres, parce que vous pouvez comptez sur ce que vous voyez",Arg_value,économique,bn
14688,"en fait je me souvenais du truc que les Mayas leur monnaie était le cacao ils troquaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable qu'on ne pouvait pas stocker dans les choses donc en fait et c'est aussi ça qui renforce cette culture de l'individualisme et le fait qu'on veuille votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez compter sur ce que vous voyez",Arg_value,économique,bs
14689,"en fait, je me souvenais de choses que les Mayas, leur monnaie était le cacao, ils y troquaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas vraiment la stocker, donc cela renforce aussi cette culture de l'individualisme et le fait que tu veux ta voiture, pas celle des autres, c'est parce que tu peux aussi compter sur ce que tu vois",Arg_value,économique,bg
14690,"en fait j'ai pensé aux choses qu'étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas vraiment la stocker, donc en fait et c'est aussi ce qui renforce cette culture d'individualisme et le fait que vous voulez votre voiture et pas celle des autres, c'est parce que vous pouvez aussi compter sur ce que vous voyez",Arg_value,économique,ca
14691,"en fait j'ai repensé aux choses c'est les Mayas leur monnaie c'était le cacao ils échangent tout là bas leur monnaie c'est le cacao c'est quelque chose de périssable qu'on ne peut pas sauver en réalité donc en réalité et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que tu je veux ta voiture et pas celle de quelqu'un d'autre, parce que tu peux mettre en banque ce que tu vois",Arg_value,économique,ceb
14692,"à la place, j'ai décidé de retourner chez les Mayas, leur argent était du cacao, ils y échangeaient tout, leur argent était du cacao, c'était une chose périssable, on ne peut pas vraiment le sauver, et c'est ce qui renforce l'individualité et le fait que vous voulez votre propre voiture et non celle des autres, et parce que vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,ny
14693,"En fait, j'y repense, la monnaie des Mayas était le cacao, ils y échangeaient tout, leur monnaie était le cacao, qui était une chose périssable et on ne pouvait pas vraiment le stocker, donc en fait, ça renforce aussi cela. la raison de cette culture individualiste est le fait que vous voulez votre propre voiture plutôt que celle de quelqu'un d'autre parce que vous pouvez également mettre en banque ce que vous voyez",Arg_value,économique,zh-tw
14694,"en fait, j'ai pensé aux choses qu'étaient les Mayas leur monnaie était le cacao ils échangeaient tout leur monnaie était le cacao c'était quelque chose de périssable qui ne pouvait pas être stocké en fait donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux toujours mettre en banque ce que tu vois",Arg_value,économique,co
14695,"en fait, je me suis souvenu du fait que les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker dans des choses, donc en fait, c'est aussi ce qui renforce cette culture de l'individualisme et du fait que vous voulez votre voiture et pas celui de quelqu'un d'autre, c'est parce que tu peux compter sur ce que tu vois",Arg_value,économique,hr
14696,"en fait, je me souvenais de choses qu'ils étaient les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas vraiment le stocker, donc c'est aussi ce qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux aussi miser sur ce que tu vois",Arg_value,économique,cs
14697,"en fait je repensais à des choses, c'était les Mayas, leur monnaie c'était le cacao, ils y échangeaient tout, leur monnaie c'était le cacao, c'était quelque chose de périssable, on ne pouvait pas vraiment le stocker, donc en fait, et c'est aussi ça qui renforce ça culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi battre ce que vous voyez",Arg_value,économique,da
14698,"en fait j'ai repensé aux choses, c'était les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas la stocker, donc en gros et ça. C'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous vouliez votre voiture et pas celle des autres c'est parce que vous pouvez aussi mettre en banque ce que vous voyez.",Arg_value,économique,nl
14699,"en fait j'ai repensé aux choses c'était les Mayas leur monnaie c'était le cacao ils échangeaient tout là bas leur monnaie c'était le cacao c'était quelque chose de périssable on ne pouvait pas le stocker en fait donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux aussi mettre en banque ce que tu vois",Arg_value,économique,en
14700,"en fait, je repensais aux Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker en fait, donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle des autres, c'est parce que vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,eo
14701,"en fait je repensais à des choses que les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était quelque chose de périssable qui ne pouvait pas être stocké, en fait tellement en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous voyez aussi la banque",Arg_value,économique,et
14702,"en fait j'ai repensé aux choses c'était les Mayas leur monnaie c'était le cacao ils échangeaient tout là bas leur monnaie c'était le cacao c'était quelque chose de périssable qu'on ne peut pas stocker en vérité donc en vérité et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle de quelqu'un d'autre, c'est parce que tu peux aussi mettre en banque ce que tu vois",Arg_value,économique,tl
14703,"en fait, je pensais aux choses à l'époque des Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le garder en fait, donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et que vous voulez le vôtre voiture et pas les autres, c'est parce que vous pouvez aussi déposer ce que vous voyez",Arg_value,économique,fi
14704,"en fait je repensais aux choses, c'était les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker en fait, donc en fait et ça. C'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle des autres, c'est parce que vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,fy
14705,"en fait j'ai pensé à des choses qui étaient les Mayas leur monnaie c'était le cacao ils échangeaient tout là bas leur monnaie c'était le cacao c'était quelque chose de périssable on ne pouvait pas le stocker en fait donc en fait et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux aussi déposer ce que tu vois",Arg_value,économique,gl
14706,"En fait je pensais que la monnaie maya était le cacao, ils échangeaient tout là-bas, leur monnaie était du cacao, c'était quelque chose de périssable, on ne peut pas vraiment le garder et c'est ce qui renforce cette culture de l'individualisme et que tu veux ta voiture et pas des autres, c'est parce que tu pourrais aussi bien compter sur ce que tu vois",Arg_value,économique,ka
14707,"En fait, j’ai repensé à des choses qui étaient le cas des Mayas. Leur monnaie était le cacao. Ils y ont tout échangé. Votre monnaie était du cacao Le fait que vous vouliez votre voiture et pas celle de quelqu'un d'autre est dû au fait que vous pouvez aussi mettre ce que vous voyez à la banque",Arg_value,économique,de
14708,"en fait, je pensais que c'était les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était une chose périssable qu'on ne pouvait pas réellement stocker, donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous vouliez votre voiture et pas celui des autres, c'est parce que vous pouvez aussi lier ce que vous voyez",Arg_value,économique,el
14709,"En fait, je repense aux choses, c'était les Mayas, leur monnaie était le cacao, ils troquaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable que vous ne pouviez pas réellement stocker, donc en fait, c'est ce qui renforce cette culture de l'individualisme et le fait que vous vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez compter sur ce que vous voyez",Arg_value,économique,gu
14710,"en fait j'ai repensé à ces choses c'était les Mayas leur argent c'était du cacao ils échangeaient tout l'argent c'était du cacao c'était une chose périssable on ne pouvait pas le stocker en fait donc en fait et c'est ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle des autres, car vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,ht
14711,"En fait, je repense aux choses, la monnaie des Mayas est le cacao, ils ont tout changé là-bas, leur monnaie est une chose périssable, on ne peut pas la sauver en réalité, donc en fait, c'est ce qui a renforcé cette culture par le robot et. c'est le premier. le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, afin que vous puissiez compter sur ce que vous voyez",Arg_value,économique,ha
14712,"en fait, j'ai pensé à des choses que les Mayas, leur argent était du sang, ils ont tout changé là-bas, leur argent était du sang, c'est corrompu, vous ne pouvez pas gérer la vérité, donc c'est vrai et c'est ce qui renforce cette culture humaine. le fait que vous aimez votre voiture et non l'inverse, car vous pouvez compter sur ce que vous voyez",Arg_value,économique,haw
14713,"En fait, j'ai pensé à des choses que c'était les Mayas, leur monnaie était le cacao, ils troquaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, vous ne pouvez pas le stocker, donc en fait, c'est aussi ce qui renforce cette culture de l'individualisme, le fait que vous vouliez votre voiture. et pas la voiture des Autres, c'est parce que tu peux aussi collectionner ce que tu vois",Arg_value,économique,he
14714,"En fait, ce à quoi je pensais, c'était que c'était le peuple Maya, sa monnaie était le cacao, ils troquaient tout là-bas, leur monnaie était le cacao, c'était une denrée périssable qu'on ne pouvait pas vraiment stocker, vraiment. Et c'est aussi ce qui renforce cette culture. d'individualisme et le fait que tu veux ta voiture, pas celle de quelqu'un d'autre, c'est parce que tu pourrais aussi bien mettre ce que tu vois à la banque",Arg_value,économique,hi
14715,"En fait, je veux revenir à quelque chose, ce sont les Mayas, leur monnaie est le cacao, ils échangent tout ce qui existe, leur monnaie est le cacao, c'est quelque chose de périssable, vous ne pouvez pas le garder, la vérité est tellement vraie et c'est aussi ce qui renforce la culture de soi et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux miser de l'argent sur ce que tu vois",Arg_value,économique,hmn
14716,"En fait, j'ai repensé aux choses que l'argent des Mayas était du cacao, ils échangeaient tout là-bas, leur argent était du cacao, c'est quelque chose de périssable, on ne pouvait pas vraiment le stocker si vraiment et c'est aussi ce qui renforce la culture de l'individualisme et que vous tu veux ta voiture et pas les autres, c'est parce que tu peux compter sur ce que tu vois",Arg_value,économique,hu
14717,"En fait, j'ai repensé à certaines choses : c'était les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable qu'on ne pouvait pas vraiment stocker, tellement vraiment et tout ça. C'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi cogner ce que vous voyez.",Arg_value,économique,is
14718,"En fait, je repense à ce que c'était les Mayas, leur argent était du cacao, ils ont tout changé là-bas, leur argent était du cacao, c'est une chose périssable, vous ne pouvez pas vraiment le conserver, donc c'est aussi quelque chose qui renforce cette tradition de tout le monde et le fait que vous voulez votre voiture et pas celle des autres, c'est parce que vous pouvez aussi investir dans ce que vous voyez",Arg_value,économique,ig
14719,"en fait je repensais aux Mayas, leur monnaie c'était le cacao, ils y échangeaient tout, leur monnaie c'était le cacao, c'était quelque chose de périssable, on ne pouvait pas le stocker, en fait, donc, c'est aussi ça qui renforce la culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi garder ce que vous voyez",Arg_value,économique,id
14720,"en fait j'ai repensé aux choses c'était les Mayas dont la monnaie était le cacao ils échangeaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable on ne pouvait pas vraiment le stocker donc vraiment et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que tu tu veux ta voiture et les autres non, c'est parce que tu peux aussi compter sur ce que tu vois",Arg_value,économique,ga
14721,"en fait j'ai pensé à ces choses c'étaient les Mayas leur monnaie c'était le cacao ils échangeaient tout là bas leur monnaie c'était le cacao c'était quelque chose de périssable on ne pouvait pas le garder en fait donc en fait et c'est aussi ça qui renforce cette culture de l'individualisme et le fait que tu veux ta voiture et pas celle des autres, c'est parce que tu peux aussi tirer profit de ce que tu vois",Arg_value,économique,it
14722,"En fait, je me suis rappelé des Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était périssable, on ne pouvait pas vraiment le stocker, Et en fait, ça renforce aussi cette culture de l'individualisme, le fait que vous voulez votre propre voiture et non celle de quelqu'un d'autre, car vous pouvez également mettre en banque ce que vous voyez.",Arg_value,économique,ja
14723,"En fait, je repense à ces choses, les Mayas ont une monnaie brune, ils échangent tout, il y a un compte de brun, c'est quelque chose de cassé, on ne peut pas le sauver, c'est un fait, c'est un fait, et c'est aussi ce qui renforce cette culture de l'individualisme et le fait qu'on veut une voiture et pas une personne, c'est parce qu'on peut aussi mettre en banque ce qu'on voit",Arg_value,économique,jw
14724,"En fait, je pense que chez les Mayas, leur monnaie était le cacao, ils troquaient tout là-bas, leur monnaie était le cacao, c'est une denrée périssable que vous ne pouvez pas stocker en fait et cela renforce cette culture de la personnalité. Vous voulez votre voiture et pas celle des autres, car vous pouvez compter sur ce que vous voyez",Arg_value,économique,kn
14725,"Je pensais que la monnaie maya était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas la stocker, donc vraiment et ça renforce la culture de l'individualisme et ça. Vous voulez votre propre voiture, pas celle des autres, car vous pouvez compter sur ce que vous voyez",Arg_value,économique,kk
14726,"En fait, j'ai repensé au fait que c'était les Mayas, leur monnaie était le cacao, ils ont tout changé là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, on ne pouvait pas le garder dans la réalité, donc en fait c'est aussi quelque chose. qui renforce la culture de l’individualisme. Le fait que vous vouliez que votre voiture n'appartienne pas à quelqu'un d'autre, c'est parce que vous pouvez aussi déposer ce que vous voyez.",Arg_value,économique,km
14727,"En effet, les Mayas avaient le cacao comme monnaie et ils y échangeaient tout. Leur monnaie était le cacao, et comme il s’agissait d’une denrée périssable, il ne pouvait pas être stocké. Donc en fait, cela renforce aussi cette culture de l'individualisme et le fait que vous ne voulez pas la voiture de quelqu'un d'autre et que vous voulez votre voiture parce que vous pourriez aussi bien miser sur ce que vous voyez.",Arg_value,économique,ko
14728,"en fait, j'ai pensé à des choses que la monnaie maya était le cacao, ils échangeaient tout ce qu'il y avait de cacao, c'était une mauvaise chose qu'on ne puisse pas le stocker en réalité, donc en réalité et c'est ce qui renforce cette culture de l'individualisme. Si vous voulez votre voiture et non celle de quelqu'un d'autre, c'est parce que vous pouvez compter sur ce que vous voyez.",Arg_value,économique,ku
14729,"En fait, je me souviens des Mayas, leur monnaie était le cacao, ils y troquaient tout, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas vraiment le stocker, et cela favorisait une culture de l'individualisme. Vous voulez votre propre voiture et pas celle de quelqu'un d'autre parce que vous pouvez compter sur ce que vous voyez",Arg_value,économique,ky
14730,"En fait, je repense à ce que c'étaient les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'est quelque chose qui peut être détruit qu'on ne peut pas stocker en réalité, et c'est quelque chose qui renforce le culture de cette personne et. Le fait que vous vouliez votre voiture et non celle de quelqu'un d'autre est dû au fait que vous pouvez vous le permettre.",Arg_value,économique,lo
14731,"Je pensais vraiment au fait que les Mayas avaient leur monnaie c'était le Cacao, ils y changeaient tout, leur monnaie c'était le Cacao, c'était quelque chose qui allait périr, on ne pouvait pas la remplacer en réalité, et c'est aussi ça qui renforce cette culture de l'individualisme et que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est dans cela que vous entrerez aussi et que vous voyez",Arg_value,économique,la
14732,"en fait, je repense aux choses que les Mayas dont la monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de périssable, vous ne pouviez pas le stocker en fait, donc en fait et cela renforce également cette culture de l'individualisme et que vous voulez votre voiture et pas un autre, c'est parce que tu peux aussi mettre en banque ce que tu vois",Arg_value,économique,lv
14733,"En fait, je pensais à des choses, c'était les Mayas, leur monnaie était le cacao, ils y échangeaient tout, leur monnaie était le cacao. le fait que vous voulez votre voiture et pas les autres, c'est parce que vous le pouvez et ce que vous voyez à la banque",Arg_value,économique,lt
14734,"En fait, je repensais à des choses, c'était les Mayas, leur monnaie était le cacao, ils troquaient tout là-bas, leur monnaie était le cacao, c'était quelque chose de transitoire, on ne pouvait pas vraiment le stocker, donc en fait, c'est aussi ce qui renforce cette culture de l'individualisme dans le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi compter sur ce que vous voyez",Arg_value,économique,lb
14735,"en fait, j'ai pensé aux choses que les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était une chose périssable que vous ne pouviez pas stocker, donc en fait, c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous aimez votre voiture et pas la voiture des autres, c'est parce qu'autant miser sur ce que l'on voit",Arg_value,économique,mk
14736,"en fait, je pensais que les Mayas, leur argent était du cacao, ils échangeaient tout là-bas, leur argent était du cacao, c'est une chose périssable, vous ne pouvez pas vraiment le stocker et cela renforce également cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre parce que vous peut également mettre en banque ce que vous voyez",Arg_value,économique,mg
14737,"en fait, je repense à ces choses où les Mayas, leur monnaie était le cacao, ils échangeaient tout là-bas, leur monnaie était le cacao, c'était une chose périssable, on ne pouvait pas la garder vraiment, donc vraiment et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous voulez votre voiture et pas celle de quelqu'un d'autre, c'est parce que vous pouvez aussi sauvegarder ce que vous voyez",Arg_value,économique,ms
14738,"En fait, je pensais que les Mayas et leur monnaie était le cacao et qu'ils troquaient tout là-bas et que leur monnaie était le cacao et qu'elle était périssable et qu'on ne pouvait pas la stocker, et c'est en fait ce qui a alimenté cette culture de l'individualité. Vous voulez votre voiture, pas celle de quelqu'un d'autre, car vous pouvez compter sur tout ce que vous voyez",Arg_value,économique,ml
14739,"en fait j'ai repensé aux choses c'était les Mayas leur monnaie était le cacao ils échangeaient tout là bas leur monnaie était le cacao c'était quelque chose de périssable on ne peut pas le stocker en fait donc en fait et c'est aussi ce qui renforce cette culture de l'individualisme et le fait que vous vous voulez votre voiture et pas celle de quelqu'un d'autre, car vous pouvez aussi mettre en banque ce que vous voyez",Arg_value,économique,mt
14740,"en fait j'ai repensé aux choses que les Mayas leur argent c'était du cacao ils échangeaient tout là bas leur argent c'était du cacao c'était quelque chose de périssable tu ne peux pas le stocker en fait donc en fait et ça de l'individu, le fait que tu veuilles ta voiture , pas celui des autres, car tu peux parier sur ce que tu vois",Arg_value,économique,mi
14741,"En fait, je pensais que c'était les Mayas, leur monnaie était le cacao, ils ont tout changé là-bas, leur monnaie était le cacao, c'était quelque chose de périssable qu'on ne peut pas stocker en fait et c'est ce qui renforce cette culture de l'individualisme et vous voulez votre voiture et les autres non, parce que tu peux compter sur ce que tu vois",Arg_value,économique,mr
14742,"En fait, je pensais que la monnaie maya était le cacao, ils y échangeaient tout, leur monnaie était le cacao, c'était une chose périssable donc on ne pouvait pas la stocker donc c'était personnel, personnel. C'est quelque chose qui renforce la culture humaine. Vouloir votre voiture et non celle de quelqu'un d'autre, c'est parce que vous pouvez compter sur ce que vous voyez",Arg_value,économique,mn
