,PAROLES,Dimension Dialogique,Domaine,Langue,Unnamed: 0.1,Unnamed: 0
1227,"Eh bien non, mais si c'est clairement une perte, alors ça ne sert à rien de toute façon",2,,ar,11007.0,13808.0
1228,"Ben non, mais si c'est clair que c'est une perte, ça ne sert à rien",2,,eu,11009.0,13811.0
1229,"ben non, mais si c'est clair que c'est une perte, ça ne sert à rien quand même",2,,be,11010.0,13812.0
1230,Pas bien mais si c'est clair c'est une perte ça ne sert à rien de toute façon,2,,bn,11011.0,13813.0
1231,"ben non, mais si c'est clair que c'est une perte, ça ne sert à rien de toute façon",2,,bs,11012.0,13814.0
1232,non mais en fait ça dépend non non mais ça dépend ça peut aussi être individuel et collectif,2,,af,11085.0,13911.0
1233,non mais en fait ça dépend non non mais ça dépend ça peut être à la fois individuel et collectif,2,,sq,11086.0,13912.0
1234,"Non mais pas vraiment, non, ça dépend, mais ça dépend de l'individu et du collectif",2,,am,11087.0,13913.0
1235,"Non, en fait, cela dépend. Non, cela peut être individuel et collectif aussi.",2,,ar,11088.0,13914.0
1236,"non mais en fait ça dépend, non mais ça dépend, ça peut aussi être individuel et collectif",2,,hy,11089.0,13915.0
1237,non mais ça dépend vraiment non non mais ça peut aussi dépendre individuel et collectif,2,,eu,11091.0,13917.0
1238,non mais en fait ça dépend non mais ça dépend ça peut aussi être individuel et collectif,2,,be,11092.0,13918.0
1239,Non mais ça ne dépend pas vraiment mais ça dépend ça peut être personnel et collectif aussi,2,,bn,11093.0,13919.0
1240,non mais en fait ça dépend non mais ça dépend ça peut être individuel et collectif,2,,bg,11094.0,13921.0
1241,"et moi oui, ils ne sont pas incompatibles, ils ne vont pas être incompatibles",1,,af,11158.0,14017.0
1242,"et je le fais, ils ne sont pas incompatibles, ils ne seront pas incompatibles",1,,sq,11159.0,14018.0
1243,"Et oui, ils ne sont pas incompatibles, ils ne le seront pas",1,,am,11160.0,14019.0
1244,"Et moi, ouais, ils ne sont pas incompatibles, et ils ne le seront pas",1,,ar,11161.0,14020.0
1245,"et moi, oui, ils ne sont pas incompatibles, ils ne seront pas incompatibles",1,,hy,11162.0,14021.0
1246,"Et je me dis oui, ils ne sont pas incompatibles, ils ne le seront pas",1,,bn,11164.0,14025.0
1247,"et moi oui, ils ne sont pas incompatibles, ils ne seront pas incompatibles",1,,bg,11165.0,14027.0
1248,donc si tout le monde possède une telle machine,1,,af,11225.0,14123.0
1249,Donc si tout le monde avait une telle voiture,1,,sq,11226.0,14124.0
1250,Donc si tout le monde avait une machine comme ça,1,,ar,11227.0,14126.0
1251,Donc si tout le monde avait une machine comme celle-là,1,,bn,11229.0,14131.0
1252,donc cela nous empêchera d'imprimer comme Bitcoin,1,,af,11261.0,14229.0
1253,donc cela nous empêchera d'imprimer en bitcoin,1,,sq,11262.0,14230.0
1254,Cela nous fait donc aimer Bitcoin.,1,,am,11263.0,14231.0
1255,Cela nous empêchera d'imprimer comme Bitcoin,1,,ar,11264.0,14232.0
1256,donc ça nous empêchera d'imprimer comme le bitcoin,1,,hy,11265.0,14233.0
1257,donc ça ne nous permettra pas d'imprimer comme Bitcoin,1,,be,11267.0,14236.0
1258,mais on s'en fiche si c'est de l'énergie et tout,2,,af,11294.0,14335.0
1259,"Mais s’il s’agit d’énergie et tout, cela ne nous importe pas.",2,,am,11295.0,14337.0
1260,Mais ça ne nous importe pas si c'est une question d'énergie et tout,2,,ar,11296.0,14338.0
1261,mais ça n'a pas d'importance pour nous si c'est de l'énergie et tout,2,,eu,11298.0,14341.0
1262,Mais on s'en fiche si c'est le pouvoir et tout,2,,bn,11299.0,14343.0
1263,mais on s'en fiche si l'énergie est tout,2,,bs,11300.0,14344.0
1264,donc du quartier pour voir quelles sont les pistes de réflexion et laisser les choses évoluer,2,,af,11331.0,14441.0
1265,donc du quartier pour voir quelles sont les pistes de réflexion et faire évoluer les choses,2,,sq,11332.0,14442.0
1266,Alors pour voir quelles sont les voies de méditation et faire évoluer les choses,2,,am,11333.0,14443.0
1267,Alors du quartier pour voir quelles manières de penser et de faire évoluer les choses,2,,ar,11334.0,14444.0
1268,donc voir depuis l'environnement quelles sont les manières de réfléchir et de faire évoluer les choses,2,,hy,11335.0,14445.0
1269,"donc, voir quelles sont les pistes de réflexion du quartier et faire évoluer les choses",2,,eu,11337.0,14447.0
1270,"ainsi, depuis l'environnement pour voir quelles manières de réfléchir et de faire évoluer les choses",2,,be,11338.0,14448.0
1271,Alors pour voir quelles sont les façons de réfléchir à l'environnement et de faire évoluer les choses,2,,bn,11339.0,14449.0
1272,donc du quartier pour voir quelles sont les manières de penser et de faire évoluer les choses,2,,bs,11340.0,14450.0
1273,donc du quartier pour voir quelles pistes il y a pour réfléchir et faire bouger les choses,2,,bg,11341.0,14451.0
1274,pour savoir quand arroser votre plante et en quelle quantité,1,,af,11411.0,14547.0
1275,Pour savoir quand la plante doit être arrosée et en quelle quantité,1,,am,11412.0,14549.0
1276,savoir quand et combien arroser la plante,1,,hy,11413.0,14551.0
1277,pour savoir quand et combien arroser votre plante,1,,eu,11415.0,14553.0
1278,Sachez quand et combien vos plantes doivent être arrosées,1,,bn,11416.0,14555.0
1279,pour savoir quand vous devez arroser votre plante et en quelle quantité,1,,bs,11417.0,14556.0
1280,oui je crois avoir vu des petites machines fabriquées pour une famille de 5 personnes,1,,af,11453.0,14653.0
1281,"oui, je crois avoir déjà vu des petites voitures faites pour une famille de 5 personnes",1,,sq,11454.0,14654.0
1282,"Oui, je crois avoir déjà vu des petites machines qui produisent pour une famille de 5 personnes",1,,am,11455.0,14655.0
1283,"Oui, je crois avoir déjà vu des petites machines réalisées pour une famille de 5 personnes",1,,ar,11456.0,14656.0
1284,"oui, je pense avoir déjà vu des petites voitures faites pour une famille de 5 personnes",1,,hy,11457.0,14657.0
1285,oui je crois avoir déjà vu des petites machines qui étaient produites pour une famille de 5 personnes,1,,eu,11459.0,14659.0
1286,Oui je crois avoir déjà vu des petites machines produites pour une famille de 5 personnes,1,,bn,11460.0,14661.0
1287,oui je crois avoir déjà vu des petites machines faites pour une famille de 5 personnes,1,,bs,11461.0,14662.0
1288,oui je crois avoir déjà vu des petites machines qui produisent pour une famille de 5 personnes,1,,bg,11462.0,14663.0
1289,"c'est à dire que tu dois voir ta relation avec ton opposition comme juste, toi, pourquoi tu es dans l'opposition tu dois le justifier que tu l'expliques et ensuite t'aider exactement",2,,af,11517.0,14759.0
1290,"c'est-à-dire que vous devez justifier votre relation avec votre opposition, vous voyez, pourquoi vous êtes dans l'opposition, vous devez justifier que vous expliquez et ensuite vous aidez précisément.",2,,sq,11518.0,14760.0
1291,"Cela signifie que vous devez justifier votre relation avec l'adversaire que vous voyez, expliquer pourquoi vous êtes un adversaire et l'amener à bien vous comprendre.",2,,am,11519.0,14761.0
1292,"Cela signifie que vous devez justifier votre relation avec l'opposition que vous voyez, et vous devez justifier la raison de votre présence dans l'opposition, en l'expliquant et en vous aidant ensuite avec soin.",2,,ar,11520.0,14762.0
1293,"c'est-à-dire que vous avez besoin de justifier votre relation avec votre opposition, vous voyez pourquoi vous êtes dans l'opposition, vous avez besoin de la justifier, de l'expliquer, puis de vous aider précisément ;",2,,hy,11521.0,14763.0
1294,"c'est-à-dire que vous devez justifier votre relation avec l'opposition que vous voyez, expliquer pourquoi vous êtes dans l'opposition et ensuite l'aider précisément.",2,,eu,11523.0,14765.0
1295,"c'est-à-dire que vous devez justifier votre relation avec votre opposition, vous voyez pourquoi vous êtes dans l'opposition, vous devez la justifier, pour que vous l'expliquiez, et ensuite vous aidez définitivement",2,,be,11524.0,14766.0
1296,"Cela signifie que vous devez justifier votre relation avec votre opposition, vous devez justifier pourquoi vous êtes dans l'opposition, vous devez l'expliquer, puis vous devez l'aider correctement.",2,,bn,11525.0,14767.0
1297,"ça veut dire que tu dois justifier ton rapport avec ton opposition, tu vois pourquoi tu es dans l'opposition, tu dois le justifier, l'expliquer et ensuite t'aider justement",2,,bs,11526.0,14768.0
1298,"ça veut dire que tu dois justifier ta relation avec ton opposition, tu vois pourquoi tu es dans l'opposition, tu dois le justifier que tu l'expliques et puis ça t'aide justement",2,,bg,11527.0,14769.0
1299,on va l'utiliser c'est un peu le même principe que les éoliennes les vis elles seront dans l'eau,1,,af,11618.0,14865.0
1300,"on va utiliser c'est à peu près le même principe que les éoliennes, les hélices seront dans l'eau",1,,sq,11619.0,14866.0
1301,Nous utilisons le même principe que les éoliennes qui entraînent les hélices dans l'eau,1,,am,11620.0,14867.0
1302,Nous l'utiliserons et c'est le même principe que celui utilisé par les éoliennes et les hélices qui seront dans l'eau,1,,ar,11621.0,14868.0
1303,"on va l'utiliser un peu comme les éoliennes, les hélices elles vont être dans l'eau",1,,hy,11622.0,14869.0
1304,"On utilisera le même principe que les éoliennes, les hélices seront dans l'eau",1,,eu,11624.0,14871.0
1305,"on va l'utiliser un peu le même principe que les éoliennes, les hélices elles seront dans l'eau",1,,be,11625.0,14872.0
1306,On va utiliser c'est un peu le même principe que les éoliennes mettent les roues dans l'eau,1,,bn,11626.0,14873.0
1307,on va l'utiliser c'est un peu le même principe puisque les hélices des éoliennes seront dans l'eau,1,,bs,11627.0,14874.0
1308,"on va utiliser un peu le même principe que les éoliennes, les hélices qui seront dans l'eau",1,,bg,11628.0,14875.0
1309,"oui, tu as toujours le choix",2,,af,11713.0,14971.0
1310,"oui, tu as encore le choix",2,,sq,11714.0,14972.0
1311,Oui tu as encore le choix,2,,ar,11715.0,14974.0
1312,"Oui, tu as encore une chance",2,,eu,11716.0,14977.0
1313,"Oui, c'est toujours ton choix",2,,bn,11717.0,14979.0
1314,non mais et le troisième arrondissement qui était une sorte de quartier résidentiel et en fait il n'homogénéisait pas du tout les villes où les gens allaient de leur travail à leur domicile,2,,af,11741.0,15077.0
1315,non mais aussi le troisième arrondissement qui était une sorte de quartier résidentiel et qui rendait effectivement les villes non homogènes où les gens allaient de travail en travail.,2,,sq,11742.0,15078.0
1316,"Non, mais le troisième arrondissement était une sorte de quartier résidentiel et, en fait, il rendait complètement différentes les villes où les gens allaient du travail au travail.",2,,am,11743.0,15079.0
1317,"Non, même la troisième zone, qui était une sorte de quartier résidentiel, rendait les villes non homogènes du tout, où les gens allaient de travail en travail.",2,,ar,11744.0,15080.0
1318,"non, mais le troisième arrondissement, qui était une sorte de quartier résidentiel et rendait en fait les villes hétérogènes, où les gens allaient de leur travail à leur domicile.",2,,hy,11745.0,15081.0
1319,"non, mais le troisième arrondissement était une sorte de quartier résidentiel et, en fait, les villes n'étaient pas du tout homogènes où les gens se déplaçaient de leur travail à leur domicile.",2,,eu,11747.0,15083.0
1320,"non, mais aussi le troisième arrondissement, qui était une sorte de zone résidentielle, et en fait cela rendait les villes pas du tout homogènes, où les gens allaient du travail à",2,,be,11748.0,15084.0
1321,Non mais le troisième arrondissement était en quelque sorte un quartier résidentiel et en fait il n'homogénéisait pas du tout les villes où les gens allaient de leur travail à leur domicile.,2,,bn,11749.0,15085.0
1322,"non, mais aussi le troisième arrondissement, qui était une sorte de quartier résidentiel et qui rendait en fait les villes pas du tout homogènes, où les gens allaient du travail à leur domicile.",2,,bs,11750.0,15086.0
1323,"non, mais aussi la troisième zone, qui était une sorte de quartier résidentiel et qui rend les villes non homogènes du tout, où les gens vont du travail à",2,,bg,11751.0,15087.0
1324,parce qu'en fait c'est bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble que tu vois,2,,af,11842.0,15183.0
1325,parce que c'est effectivement con d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble que tu vois,2,,sq,11843.0,15184.0
1326,"Parce que chaque immeuble que vous voyez a une buanderie avec 5 machines à laver, c'est stupide d'avoir une machine à laver dans un appartement.",2,,am,11844.0,15185.0
1327,Parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une laverie avec 5 machines à laver pour tout l'immeuble que tu vois,2,,ar,11845.0,15186.0
1328,parce que c'est effectivement idiot d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble que l'on voit.,2,,hy,11846.0,15187.0
1329,parce que c'est vraiment stupide d'avoir une machine à laver pour chaque appartement quand on peut avoir une machine à laver avec 5 machines à laver pour tout l'immeuble que l'on voit.,2,,eu,11848.0,15189.0
1330,parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir une buanderie avec 5 machines à laver pour tout l'immeuble que tu vois,2,,be,11849.0,15190.0
1331,"Parce que c'est stupide d'avoir une machine à laver par appartement, quand on peut avoir une laverie automatique avec 5 machines à laver pour tout l'immeuble.",2,,bn,11850.0,15191.0
1332,parce que c'est vraiment bête d'avoir une machine à laver par appartement quand on peut avoir 5 machines à laver pour tout l'immeuble que tu vois,2,,bg,11851.0,15193.0
1333,oui c'est ça mais après si tu as quelque chose je ne sais pas euh du sel dans le verre de je ne sais pas on va pas tout acheter en groupe,1,,af,11931.0,15289.0
1334,oui c'est tout mais si vous avez quelque chose vous ne connaissez pas le sel du verre et vous ne savez pas ce que nous n'achèterons pas tout cela en groupe,1,,sq,11932.0,15290.0
1335,"Oui, mais si vous avez quelque chose que je ne connais pas, euh, du sel au verre, je ne sais pas, nous n'achetons pas tout cela en groupe.",1,,am,11933.0,15291.0
1336,Ouais c'est ça mais si tu as quelque chose que je ne sais pas euh du sel dans une tasse je ne sais pas ce qu'on n'achètera pas tout ça en sets,1,,ar,11934.0,15292.0
1337,"oui, mais si tu as quelque chose, je ne connais pas, du sel, je ne sais pas quoi, nous n'allons pas tout acheter en grappes",1,,hy,11935.0,15293.0
1338,oui c'est ça mais après si tu as quelque chose je ne sais pas hein le sel du verre je ne sais pas ce qu'on achètera pas tout ça en groupe,1,,eu,11937.0,15295.0
1339,"ouais, c'est ça, mais après quand tu as un truc comme, je ne sais pas, du sel dans un verre, je ne sais pas quoi, on ne va pas tout acheter en groupe",1,,be,11938.0,15296.0
1340,Ouais c'est tout mais alors si tu as quelque chose que je ne sais pas euh du sel dans le verre je ne sais pas ce qu'on va pas acheter en grappes,1,,bn,11939.0,15297.0
1341,"oui, c'est ça, mais après si tu as quelque chose, je ne sais pas, euh, je ne sais pas pourquoi, on n'achètera pas tout en groupe",1,,bs,11940.0,15298.0
1342,"oui c'est vrai, mais alors si tu as quelque chose que je ne connais pas, du sel dans la tasse de je ne sais quoi, on n'achètera pas tout ça en groupe",1,,bg,11941.0,15299.0
1343,oui mais avec beaucoup de monde ça pourrait être euh,2,,af,12034.0,15395.0
1344,"oui, mais avec beaucoup de gens ça peut être euh",2,,sq,12035.0,15396.0
1345,"Oui, mais ça peut être avec plusieurs personnes",2,,am,12036.0,15397.0
1346,"oui, mais pour beaucoup de gens, ça peut l'être",2,,hy,12037.0,15399.0
1347,oui mais peut-être avec beaucoup de monde hein,2,,eu,12038.0,15401.0
1348,"oui, mais avec beaucoup de monde ça peut être",2,,be,12039.0,15402.0
1349,Oui mais avec beaucoup de monde ça peut être euh,2,,bn,12040.0,15403.0
1350,"oui, mais avec beaucoup de monde ça pourrait être euh",2,,bs,12041.0,15404.0
1351,"oui, mais avec beaucoup de gens, ça peut être le cas",2,,bg,12042.0,15405.0
1352,c'est faisable,1,,af,12094.0,15501.0
1353,Ça peut être fait.,1,,am,12095.0,15503.0
1354,C'est possible,1,,ar,12096.0,15504.0
1355,non mais ça évoque quand même le fait que tu es jugé par les autres et si tu déranges le truc,2,,af,12112.0,15607.0
1356,"non, mais ça impose quand même le fait que tu es jugé par les autres, et si tu joues avec tes gènes",2,,sq,12113.0,15608.0
1357,"Non, mais le fait d'avoir été jugé par les autres vous oblige quand même",2,,am,12114.0,15609.0
1358,"Non, mais cela renforce toujours le fait que d'autres personnes vous jugent, que se passe-t-il si vous gâchez les choses ?",2,,ar,12115.0,15610.0
1359,"non, mais cela renforce toujours le fait que vous êtes jugé par les autres, et si vous jouez avec cette chose ?",2,,hy,12116.0,15611.0
1360,non mais ça impose quand même que les autres te jugent et si tu fais des erreurs,2,,eu,12118.0,15613.0
1361,"non, mais ça impose quand même le fait qu'on est jugé par les autres, que si on dérange",2,,be,12119.0,15614.0
1362,Non mais ça impose quand même le fait qu'on te juge par les autres si tu te trompes,2,,bn,12120.0,15615.0
1363,"non, mais ça impose quand même le fait que les autres te jugent, et si tu déconnes avec ça",2,,bs,12121.0,15616.0
1364,"non mais cela renforce toujours le fait que vous êtes jugé par les autres, alors que se passe-t-il si vous jouez avec la chose",2,,bg,12122.0,15617.0
1365,mais je pense que ça va changer,1,,af,12211.0,15713.0
1366,mais je pense que c'est sur le point de changer,1,,hy,12212.0,15717.0
1367,"un ami tu ne vas pas le demander mais une personne que tu ne connais pas oui et à ce moment là c'est là que la notion de quartier vient au premier plan, c'est à dire c'est la notion de quartier donc tu empruntes des choses que tu n'as pas ne les embauchez pas alors ça ne marchera pas pour tout le monde parce que forcément il y a des gens qui ont besoin d'une incitation monétaire et qui diront ok attends euh",2,,af,12218.0,15819.0
1368,"un ami que vous ne facturerez pas, mais une personne que vous ne connaissez pas oui, et à ce moment-là la notion de quartier apparaît, c'est-à-dire que c'est la notion de quartier qui vous prête les choses que vous faites. Ne les louez pas alors ça ne marchera pas pour tout le monde car inévitablement il y a des gens qui ont besoin d'une incitation monétaire et qui diront eh bien attendez euh",2,,sq,12219.0,15820.0
1369,"Mon ami, tu ne le charges pas, mais à un inconnu, oui, et c'est là que la mentalité du quartier apparaît, c'est la mentalité du quartier, alors prête-le. Ne les louez pas alors ça ne marchera pas pour tout le monde car il y aura forcément des gens qui veulent des incitations financières et bien attendez",2,,am,12220.0,15821.0
1370,"Un ami pour qui on ne sera pas payé mais quelqu'un qu'on ne connaît pas ouais, et à ce moment-là la notion de quartier vient au premier plan, ça veut dire que c'est la notion de quartier donc tu prêtes des choses dont tu ne veux pas. les louer, ça ne marchera pas pour tout le monde car forcément il y a des gens qui ont besoin d'une incitation financière et ils diront ok attends oui",2,,ar,12221.0,15822.0
1371,"un ami pour qui vous ne demanderez pas d'argent, mais une personne que vous ne connaissez pas, oui, et c'est là que la notion de quartier apparaît, donc c'est la notion de quartier, donc vous prêtez ce que vous faites. Ne les embauchez pas, ça ne marchera pas pour tout le monde, car forcément il y a des gens qui ont besoin d'une incitation monétaire et qui diront, attendez, hein",2,,hy,12222.0,15823.0
1372,"un ami que tu ne factureras pas mais une personne que tu ne connais pas et à ce moment précis la notion de quartier ressort, c'est-à-dire la notion de quartier, tu empruntes des choses que tu n'as pas Ne loue pas alors cela ne fonctionnera pas pour tout le monde, car il y a inévitablement des gens qui ont besoin d'incitations financières et attendent ce qu'il dira.",2,,eu,12224.0,15825.0
1373,"un ami que tu ne vas pas facturer, mais une personne que tu ne connais pas l'est, et c'est là que le concept de quartier apparaît, c'est le concept de quartier, donc tu empruntes ce que tu n'as pas Don Si je ne leur prends pas de loyer, alors cela ne fonctionnera pas pour tout le monde parce qu'inévitablement, il y a des gens qui ont besoin d'incitations en espèces et qui diront, eh bien, attendez",2,,be,12225.0,15826.0
1374,"Un ami tu ne vas pas le facturer mais une personne que tu ne connais pas ouais et c'est là que le concept de quartier entre en jeu, c'est à dire que c'est le concept de quartier donc tu ne leur prêtes pas ce que tu ne loues pas alors c'est gagné ça ne marche pas pour tout le monde car inévitablement il y a des gens qui ont besoin d'incitations financières et ceux qui disent attendre",2,,bn,12226.0,15827.0
1375,"un ami, vous ne le facturerez pas, mais une personne que vous ne connaissez pas, même à ce moment-là, la notion de quartier entre en jeu, c'est-à-dire que c'est la notion de quartier, donc vous empruntez des choses que vous donnez, ne pas les louer, alors ça ne marchera pas pour tout le monde parce que forcément il y a des gens qui ont besoin d'une incitation financière et qui diront alors attends euh",2,,bs,12227.0,15828.0
1376,"un ami que tu ne vas pas accuser, mais une personne que tu ne connais pas, oui, et à ce stade, c'est là que l'idée de quartier apparaît, c'est-à-dire que c'est l'idée de quartier, donc tu prêtes des choses que tu n'as pas, tu ne les embauches pas, alors ça ne marchera pas pour tout le monde car inévitablement il y a des gens qui ont besoin d'une incitation financière et qui diront eh bien, attends",2,,bg,12228.0,15829.0
1377,non mais ce sont des suggestions que vous choisissez,2,,af,12321.0,15925.0
1378,"non, mais ce sont des suggestions que vous choisissez",2,,sq,12322.0,15926.0
1379,"Non, mais ce sont vos recommandations préférées.",2,,am,12323.0,15927.0
1380,"Non, mais ce sont les suggestions que vous choisissez",2,,ar,12324.0,15928.0
1381,"non, mais vous choisissez ces suggestions",2,,be,12325.0,15932.0
1382,"Non, mais ce sont vos suggestions préférées",2,,bn,12326.0,15933.0
1383,oui pour éviter les conflits,2,,af,12364.0,16031.0
1384,mais pour éviter les conflits,2,,sq,12365.0,16032.0
1385,"Oui, pour éviter les conflits",2,,am,12366.0,16033.0
1386,afin d'éviter les conflits,2,,be,12367.0,16038.0
1387,"tout ce qui est orienté au sud, vous paierez un peu plus car vous aurez une orientation sud",1,,af,12377.0,16133.0
1388,tout ce qui est exposé au sud vous paierez un peu plus car vous aurez une orientation sud,1,,sq,12378.0,16134.0
1389,"tout ce qui est orienté vers le sud, vous paierez un peu plus car vous aurez une orientation sud",1,,hy,12379.0,16137.0
1390,Tout ce qui est exposé au sud sera payant un peu plus car vous aurez une orientation sud,1,,eu,12380.0,16139.0
1391,"tout ce qui est exposé au sud, vous paierez un peu plus car vous aurez une orientation sud",1,,be,12381.0,16140.0
1392,Tout ce qui est orienté au sud vous coûtera un peu plus cher car vous serez orienté au sud.,1,,bn,12382.0,16141.0
1393,"donc euh, ce qui se passe en réalité, c'est qu'en fin de compte, si vous voulez vraiment déménager dans un quartier, à mon avis en termes d'incitation monétaire qui va vraiment à une collaboration, ce doit être le quartier qui investit dans l'argent dans l'équipement ou il maintenant les perceuses pour que tu crées des ateliers pour la production de telles choses et surtout dans le matériel que tu utilises de temps en temps ou avec un budget lourd et pas les gens car forcément tu en as car c'est si c'est le quartier qu'il a après tu co-gères juste ou je ne connais pas un calendrier collaboratif euh sur un iPad quoi",1,,af,12452.0,16239.0
1394,"donc ce qui se passe réellement, c'est qu'en fin de compte, si vous voulez vraiment évoluer vers un quartier, à mon avis, en termes de monnaie de relance monétaire qui va réellement vers une coopérative, ce devrait être le quartier qui investit dans l'équipement, que ce soit des perceuses donc tu crées des ateliers pour fabriquer des trucs comme ça et surtout sur du matériel que tu utilises occasionnellement ou avec un gros budget et pas des gens parce que forcément tu les as parce que c'est si c'est le quartier que je les ai depuis que tu viens de te réunir. -gestion ou je sais pas un calendrier collaboratif euh sur un iPad quoi",1,,sq,12453.0,16240.0
1395,"Donc, ce qui se passe en réalité, c'est que si vous voulez aller dans un quartier qui va vraiment être coopératif en matière d'incitation financière, ce doit être un quartier qui va investir dans l'argent qui est dans l'équipement. La pratique est de créer des ateliers pour produire de telles choses, et surtout sur du matériel qu'on utilise de temps en temps ou avec un budget lourd, pas les gens parce que c'est le quartier dans lequel on est parce que c'est le quartier d'après on est avec. - Je ne connais pas le calendrier de gestion ou de collaboration sur l'iPad",1,,am,12454.0,16241.0
1396,"Ce qui se passe en réalité, c'est qu'en fin de compte, si vous voulez vraiment évoluer vers un quartier, à mon avis en termes d'incitations monétaires, qui s'oriente réellement vers la collaboration, ce devrait être le quartier qui investit de l'argent dans l'équipement, que ce soit des formations pour que tu crées des ateliers Pour faire des choses comme ça surtout dans du matériel que tu utilises de temps en temps ou avec un gros budget et pas des gens parce que forcément tu les possèdes car si c'est le quartier qui les possède après tu viens de collaborer - la gestion ou je sais pas un calendrier collaboratif euh sur l'iPad quoi.",1,,ar,12455.0,16242.0
1397,"Donc, ce qui se passe réellement, c'est qu'en fin de compte, si vous voulez vraiment évoluer vers un quartier, à mon avis, en termes d'incitations monétaires qui vont vraiment à la collaboration, il va falloir que ce soit un quartier qui investisse dans l'argent de l'équipement, que ce soit les exercices, donc vous créez des ateliers pour la production de telles choses et surtout du matériel que vous utilisez de temps en temps ou avec un budget serré, et pas des gens parce que vous en avez certainement, parce que si c'est votre voisin, qu'ils existent quand vous avez juste un partenariat. - la gestion ou je ne connais pas le calendrier collaboratif sur iPad quoi ?",1,,hy,12456.0,16243.0
1398,"Donc, en fin de compte, je pense que si vous voulez vraiment vous installer dans un quartier en termes d'incitations monétaires qui favorisent réellement la collaboration, il faut que ce soit un quartier qui investisse dans l'argent de l'équipement. des perceuses, donc tu crées des ateliers pour fabriquer des trucs comme ça et surtout sur du matériel qu'on utilise occasionnellement ou avec un gros budget et pas parce que les gens en ont forcément, si c'est le quartier, simplement après avoir eu ko. -gestion ou je ne sais pas c'est quoi un calendrier collaboratif euh sur un iPad",1,,eu,12458.0,16245.0
1399,"donc finalement, si vous voulez vraiment évoluer vers un quartier, à mon avis, en termes d'incitation monétaire qui va vraiment à la coopération, ce devrait être un quartier qui investit de l'argent dans des équipements, qu'il s'agisse d'exercices, donc vous créez des ateliers pour faire des choses comme ça, et surtout dans du matériel qu'on utilise occasionnellement ou avec un gros budget, pas des gens parce qu'ils sont forcément là parce que c'est quand ils sont là après tu as juste de la coopération - la direction ou je ne sais pas le calendrier partagé sur iPad quoi",1,,be,12459.0,16246.0
1400,"Donc, ce qui se passe en réalité, c'est que si vous voulez vraiment aller dans un quartier en termes d'incitation financière, à mon avis, cela mène vraiment à une collaboration, il faut que ce soit le quartier qui investisse de l'argent dans l'équipement ou dans la foreuse pour que vous ayez des ateliers. pour faire des choses comme ça. Des marques et surtout des outils que tu utilises de temps en temps ou avec un gros budget et pas des gens parce que tu en as forcément parce que si c'est dans le quartier après avoir vécu chez toi. -Gestion ou je ne sais pas ce qu'un iPad est un calendrier collaboratif",1,,bn,12460.0,16247.0
1401,"donc euh, ce qui se passe réellement, c'est que finalement, si vous voulez vraiment avancer vers le quartier, à mon avis en termes d'incitation monétaire d'une monnaie qui va vraiment vers la coopération, le quartier doit être celui qui investit l'argent dans le matériel, que ce soit des perceuses donc tu crées des ateliers pour produire ce genre de choses et surtout du matériel que tu utilises de temps en temps ou avec un gros budget, pas des gens parce que tu as forcément ça parce que c'est si le quartier en a après tu viens de collaborer - gestion ou je ne connais pas le calendrier collaboratif euh sur l'iPad quoi",1,,bs,12461.0,16248.0
1402,"donc ce qui se passe réellement, c'est qu'en fin de compte, si vous voulez vraiment aller dans un quartier, à mon avis, du point de vue d'une monnaie d'incitation monétaire qui va vraiment vers la coopération, ce devrait être le quartier qui investit l'argent dans l'équipement, peu importe que ce soit la formation donc tu crées des ateliers pour produire des choses comme ça et surtout dans le matériel que tu utilises de temps en temps ou avec un gros budget et pas les gens parce que tu en as forcément parce que c'est si le quartier en a après tu as juste de la cogestion ou Je ne connais pas de calendrier commun euh sur iPad quoi",1,,bg,12462.0,16249.0
1403,"ben oui et même ici c'est ton logement privé, tu peux le mettre à disposition de la communauté tu peux faire des suggestions et tout si tu es par exemple très riche et que tu as une grande maison et",2,,af,12556.0,16345.0
1404,ben oui et aussi voici ton lieu privé tu peux le mettre à disposition de la communauté tu peux faire des propositions et tout si par exemple tu es très riche et que tu as une grande maison et,2,,sq,12557.0,16346.0
1405,Ben oui et voici ton espace personnel tu peux le mettre à disposition de la communauté tu peux faire des propositions et tout par exemple si tu es très riche et que tu as une grande maison et,2,,am,12558.0,16347.0
1406,"Eh bien, oui, et même ici, c'est votre propre logement, vous pouvez le mettre à disposition de la communauté, vous pouvez faire des propositions et tout, si par exemple vous êtes très riche et que vous avez une grande maison et",2,,ar,12559.0,16348.0
1407,"Eh bien oui, et même ici, c'est votre logement personnel, vous pouvez le mettre à disposition de la communauté, vous pouvez faire des offres et tout, si par exemple vous êtes très riche et avez une grande maison et",2,,hy,12560.0,16349.0
